"","subtissue","plate.barcode","FACS.selection","cell_ontology_class","cell_ontology_id","free_annotation","cluster.ids","mouse.sex","mouse.id"
"I2.MAA000612.3_9_M.1.1","Proximal","MAA000612","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_9_M"
"I2.MAA000870.3_10_M.1.1","Distal","MAA000870","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","M","3_10_M"
"I2.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Proximal)","11","M","3_11_M"
"I2.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Proximal)","10","M","3_10_M"
"I2.MAA000937.3_8_M.1.1","Distal","MAA000937","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Distal)","12","M","3_8_M"
"I2.MAA001539.3_56_F.1.1","Distal","MAA001539","Multiple","large intestine goblet cell","CL:1000320","Goblet cell, top of crypt (Distal)","13","F","3_56_F"
"I2.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_56_F"
"I2.MAA001869.3_38_F.1.1","Proximal","MAA001869","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Proximal)","11","F","3_38_F"
"I2.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","enteroendocrine cell","CL:0000164","Chromaffin Cell","15","F","3_39_F"
"I2.MAA001873.3_38_F.1.1","Distal","MAA001873","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_38_F"
"I2.MAA001875.3_39_F.1.1","Distal","MAA001875","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","F","3_39_F"
"I3.MAA000611.3_8_M.1.1","Proximal","MAA000611","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_8_M"
"I3.MAA000612.3_9_M.1.1","Proximal","MAA000612","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Proximal)","9","M","3_9_M"
"I3.MAA000870.3_10_M.1.1","Distal","MAA000870","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Distal)","12","M","3_10_M"
"I3.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Proximal)","11","M","3_11_M"
"I3.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Proximal)","11","M","3_10_M"
"I3.MAA000937.3_8_M.1.1","Distal","MAA000937","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Proximal)","9","M","3_8_M"
"I3.MAA001539.3_56_F.1.1","Distal","MAA001539","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","F","3_56_F"
"I3.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_56_F"
"I3.MAA001869.3_38_F.1.1","Proximal","MAA001869","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","F","3_38_F"
"I3.MAA001871.3_39_F.1.1","Proximal","MAA001871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_39_F"
"I3.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_39_F"
"I3.MAA001873.3_38_F.1.1","Distal","MAA001873","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","6","F","3_38_F"
"I3.MAA001875.3_39_F.1.1","Distal","MAA001875","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","F","3_39_F"
"I4.MAA000611.3_8_M.1.1","Proximal","MAA000611","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_8_M"
"I4.MAA000612.3_9_M.1.1","Proximal","MAA000612","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Proximal)","9","M","3_9_M"
"I4.MAA000870.3_10_M.1.1","Distal","MAA000870","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_10_M"
"I4.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Proximal)","9","M","3_11_M"
"I4.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_10_M"
"I4.MAA000937.3_8_M.1.1","Distal","MAA000937","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","M","3_8_M"
"I4.MAA001539.3_56_F.1.1","Distal","MAA001539","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","F","3_56_F"
"I4.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","F","3_56_F"
"I4.MAA001869.3_38_F.1.1","Proximal","MAA001869","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_38_F"
"I4.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_39_F"
"I4.MAA001875.3_39_F.1.1","Distal","MAA001875","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","F","3_39_F"
"I5.MAA000583.3_9_M.1.1","Distal","MAA000583","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Distal)","12","M","3_9_M"
"I5.MAA000612.3_9_M.1.1","Proximal","MAA000612","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_9_M"
"I5.MAA000870.3_10_M.1.1","Distal","MAA000870","Multiple","enteroendocrine cell","CL:0000164","Chromaffin Cell","15","M","3_10_M"
"I5.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_11_M"
"I5.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_10_M"
"I5.MAA000937.3_8_M.1.1","Distal","MAA000937","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","6","M","3_8_M"
"I5.MAA001539.3_56_F.1.1","Distal","MAA001539","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Distal)","12","F","3_56_F"
"I5.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_56_F"
"I5.MAA001869.3_38_F.1.1","Proximal","MAA001869","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","F","3_38_F"
"I5.MAA001871.3_39_F.1.1","Proximal","MAA001871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","F","3_39_F"
"I5.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","Brush cell of epithelium proper of large intestine","CL:0002203","Tuft cell","14","F","3_39_F"
"I5.MAA001873.3_38_F.1.1","Distal","MAA001873","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","6","F","3_38_F"
"I6.MAA000583.3_9_M.1.1","Distal","MAA000583","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Distal)","12","M","3_9_M"
"I6.MAA000611.3_8_M.1.1","Proximal","MAA000611","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_8_M"
"I6.MAA000612.3_9_M.1.1","Proximal","MAA000612","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_9_M"
"I6.MAA000870.3_10_M.1.1","Distal","MAA000870","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_10_M"
"I6.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_11_M"
"I6.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_10_M"
"I6.MAA000937.3_8_M.1.1","Distal","MAA000937","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_8_M"
"I6.MAA001539.3_56_F.1.1","Distal","MAA001539","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Distal)","12","F","3_56_F"
"I6.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Proximal)","9","F","3_56_F"
"I6.MAA001869.3_38_F.1.1","Proximal","MAA001869","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Proximal)","9","F","3_38_F"
"I6.MAA001871.3_39_F.1.1","Proximal","MAA001871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_39_F"
"I6.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_39_F"
"I6.MAA001873.3_38_F.1.1","Distal","MAA001873","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","7","F","3_38_F"
"I6.MAA001875.3_39_F.1.1","Distal","MAA001875","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","F","3_39_F"
"I7.MAA000611.3_8_M.1.1","Proximal","MAA000611","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Proximal)","9","M","3_8_M"
"I7.MAA000612.3_9_M.1.1","Proximal","MAA000612","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_9_M"
"I7.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_11_M"
"I7.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_10_M"
"I7.MAA000937.3_8_M.1.1","Distal","MAA000937","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_8_M"
"I7.MAA001539.3_56_F.1.1","Distal","MAA001539","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_56_F"
"I7.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_56_F"
"I7.MAA001869.3_38_F.1.1","Proximal","MAA001869","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_38_F"
"I7.MAA001871.3_39_F.1.1","Proximal","MAA001871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_39_F"
"I7.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_39_F"
"I7.MAA001873.3_38_F.1.1","Distal","MAA001873","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_38_F"
"I8.MAA000611.3_8_M.1.1","Proximal","MAA000611","Multiple","enterocyte of epithelium of large intestine","CL:0002071","Enterocyte (Proximal)","2","M","3_8_M"
"I8.MAA000870.3_10_M.1.1","Distal","MAA000870","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","M","3_10_M"
"I8.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_11_M"
"I8.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_10_M"
"I8.MAA001539.3_56_F.1.1","Distal","MAA001539","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Proximal)","11","F","3_56_F"
"I8.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_56_F"
"I8.MAA001869.3_38_F.1.1","Proximal","MAA001869","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_38_F"
"I8.MAA001871.3_39_F.1.1","Proximal","MAA001871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_39_F"
"I8.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_39_F"
"I9.MAA000583.3_9_M.1.1","Distal","MAA000583","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","M","3_9_M"
"I9.MAA000611.3_8_M.1.1","Proximal","MAA000611","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_8_M"
"I9.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_11_M"
"I9.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_10_M"
"I9.MAA000937.3_8_M.1.1","Distal","MAA000937","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Proximal)","10","M","3_8_M"
"I9.MAA001539.3_56_F.1.1","Distal","MAA001539","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Distal)","12","F","3_56_F"
"I9.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_56_F"
"I9.MAA001869.3_38_F.1.1","Proximal","MAA001869","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_38_F"
"I9.MAA001871.3_39_F.1.1","Proximal","MAA001871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Proximal)","9","F","3_39_F"
"I9.MAA001873.3_38_F.1.1","Distal","MAA001873","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","6","F","3_38_F"
"I9.MAA001875.3_39_F.1.1","Distal","MAA001875","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Distal)","3","F","3_39_F"
"J10.MAA000611.3_8_M.1.1","Proximal","MAA000611","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Proximal)","9","M","3_8_M"
"J10.MAA000612.3_9_M.1.1","Proximal","MAA000612","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","M","3_9_M"
"J10.MAA000870.3_10_M.1.1","Distal","MAA000870","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_10_M"
"J10.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_11_M"
"J10.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","M","3_10_M"
"J10.MAA000937.3_8_M.1.1","Distal","MAA000937","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","6","M","3_8_M"
"J10.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_56_F"
"J10.MAA001869.3_38_F.1.1","Proximal","MAA001869","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_38_F"
"J10.MAA001871.3_39_F.1.1","Proximal","MAA001871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","F","3_39_F"
"J10.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","F","3_39_F"
"J10.MAA001875.3_39_F.1.1","Distal","MAA001875","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Distal)","12","F","3_39_F"
"J11.MAA000583.3_9_M.1.1","Distal","MAA000583","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","6","M","3_9_M"
"J11.MAA000611.3_8_M.1.1","Proximal","MAA000611","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Proximal)","9","M","3_8_M"
"J11.MAA000870.3_10_M.1.1","Distal","MAA000870","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Distal)","6","M","3_10_M"
"J11.MAA000871.3_11_M.1.1","Proximal","MAA000871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- undifferentiated cell","4","M","3_11_M"
"J11.MAA000909.3_10_M.1.1","Proximal","MAA000909","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ amplifying undifferentiated cell (Proximal)","9","M","3_10_M"
"J11.MAA001632.3_56_F.1.1","Proximal","MAA001632","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5+ undifferentiated cell (Proximal)","1","F","3_56_F"
"J11.MAA001869.3_38_F.1.1","Proximal","MAA001869","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_38_F"
"J11.MAA001871.3_39_F.1.1","Proximal","MAA001871","Multiple","epithelial cell of large intestine","CL:0002253","Lgr5- amplifying undifferentiated cell","0","F","3_39_F"
"J11.MAA001872.3_39_F.1.1","Proximal","MAA001872","Multiple","large intestine goblet cell","CL:1000320","Goblet cell (Proximal)","10","F","3_39_F"
