p_val,avg_diff,pct.1,pct.2,cluster,gene,,Cell Type,,,,,,
2.48E-17,0.494090861,0.419,0.041,9,Usp15,,,,,,,,
6.14E-07,0.493913462,0.258,0.025,9,Wdr77,,,,,,,,
6.56E-17,0.493780816,0.581,0.092,9,Mrps15,,,,,,,,
4.95E-05,0.49374636,0.226,0.027,9,Gm11249,,,,,,,,
2.43E-10,0.493687638,0.355,0.048,9,Psat1,,,,,,,,
8.84E-23,0.493457733,0.548,0.065,9,Timm17a,,,,,,,,
7.26E-14,0.493408526,0.548,0.101,9,Ndufs3,,,,,,,,
4.51E-08,0.493181854,0.226,0.014,9,Psmg1,,,,,,,,
3.02E-17,0.492475998,0.419,0.047,9,Eci2,,,,,,,,
5.93E-14,0.492271305,0.323,0.023,9,Med20,,,,,,,,
5.53E-15,0.491353356,0.581,0.115,9,Rbbp7,,,,,,,,
4.14E-16,0.490855234,0.581,0.102,9,Grpel1,,,,,,,,
1.26E-09,0.490108663,0.258,0.019,9,Ppan,,,,,,,,
2.32E-16,0.489470896,0.645,0.13,9,Vdac3,,,,,,,,
2.24E-11,0.488967683,0.484,0.091,9,Hprt,,,,,,,,
1.27E-12,0.488434993,0.871,0.3,9,Dynll1,,,,,,,,
9.06E-19,0.488154585,0.677,0.125,9,Rps23-ps1,,,,,,,,
1.59E-13,0.487725289,0.258,0.005,9,Aldh18a1,,,,,,,,
8.14E-24,0.487130189,0.484,0.043,9,Gata1,,,,,,,,
1.39E-15,0.486879723,0.452,0.054,9,Nubp1,,,,,,,,
2.01E-18,0.486711965,0.387,0.033,9,Adat3,,,,,,,,
5.97E-16,0.48622556,0.613,0.124,9,Rnf187,,,,,,,,
1.20E-15,0.486162909,0.516,0.081,9,Snrnp40,,,,,,,,
9.73E-18,0.48587602,0.484,0.054,9,Rpia,,,,,,,,
9.89E-12,0.485850849,0.387,0.049,9,Fh1,,,,,,,,
8.62E-19,0.485758039,0.387,0.03,9,Pes1,,,,,,,,
2.37E-17,0.484900731,0.935,0.303,9,Gpx4,,,,,,,,
4.28E-16,0.484873767,0.516,0.083,9,Tpd52l2,,,,,,,,
8.65E-19,0.484795554,0.419,0.038,9,Pgrmc2,,,,,,,,
4.80E-10,0.484264446,0.29,0.021,9,Trmt1,,,,,,,,
3.68E-11,0.484152114,0.29,0.021,9,Gcsh,,,,,,,,
2.66E-15,0.484129005,0.387,0.04,9,Txnrd2,,,,,,,,
1.59E-21,0.483725308,0.613,0.087,9,Snx5,,,,,,,,
1.39E-11,0.483056768,0.323,0.029,9,Mrps36,,,,,,,,
1.97E-09,0.482829141,0.548,0.139,9,Rfc2,,,,,,,,
4.59E-16,0.48249257,0.581,0.1,9,0610012G03Rik,,,,,,,,
6.82E-07,0.482412212,0.226,0.015,9,Rrs1,,,,,,,,
1.19E-12,0.482411851,0.484,0.088,9,Wdr83os,,,,,,,,
2.86E-13,0.482355982,0.323,0.033,9,Tsc22d1,,,,,,,,
7.15E-08,0.482187678,0.226,0.014,9,Clybl,,,,,,,,
1.12E-13,0.481500281,0.258,0.011,9,Them6,,,,,,,,
4.76E-15,0.480855344,0.452,0.059,9,Cenpk,,,,,,,,
4.45E-06,0.480565677,0.968,0.723,9,mt-Cytb,,,,,,,,
3.71E-09,0.480436493,0.484,0.114,9,Rpl39-ps,,,,,,,,
1.41E-07,0.479318808,0.29,0.042,9,Ilf2,,,,,,,,
3.33E-07,0.47918688,0.355,0.071,9,Trim28,,,,,,,,
1.22E-11,0.479175363,0.323,0.03,9,Rps6-ps3,,,,,,,,
1.30E-10,0.479175173,0.355,0.042,9,Hdgfrp2,,,,,,,,
7.16E-14,0.479036408,0.452,0.063,9,Fam96b,,,,,,,,
3.25E-06,0.478792323,0.258,0.038,9,Gm10086,,,,,,,,
1.11E-15,0.478261559,0.29,0.015,9,Asb17os,,,,,,,,
2.10E-19,0.47814671,0.581,0.088,9,Rpn1,,,,,,,,
5.53E-09,0.477895911,0.323,0.041,9,Cdca7,,,,,,,,
1.04E-11,0.477731943,0.29,0.021,9,Afg3l2,,,,,,,,
1.76E-13,0.47720892,0.323,0.023,9,Lgals3bp,,,,,,,,
5.37E-11,0.476948231,0.323,0.031,9,Gm11539,,,,,,,,
7.74E-17,0.476469286,0.484,0.06,9,Rps15a-ps7,,,,,,,,
1.50E-12,0.475985802,0.355,0.038,9,Mir703,,,,,,,,
2.74E-16,0.475694171,0.548,0.09,9,Uba1,,,,,,,,
2.03E-12,0.475554993,0.29,0.016,9,Lancl1,,,,,,,,
4.14E-11,0.473316992,0.29,0.021,9,Gm9790,,,,,,,,
2.03E-17,0.472269382,0.581,0.103,9,Psme3,,,,,,,,
2.02E-11,0.471944798,0.323,0.033,9,Rnmt,,,,,,,,
6.53E-09,0.471652601,0.258,0.021,9,Fars2,,,,,,,,
6.27E-18,0.471111042,0.419,0.044,9,Mrps11,,,,,,,,
2.36E-11,0.470706498,0.258,0.014,9,Fam213a,,,,,,,,
3.71E-13,0.470672244,0.516,0.103,9,Ubl4a,,,,,,,,
5.49E-13,0.47001671,0.548,0.114,9,Rpl28-ps1,,,,,,,,
3.25E-15,0.46991018,0.484,0.073,9,Mea1,,,,,,,,
4.03E-14,0.469651628,0.258,0.008,9,Slc39a8,,,,,,,,
2.79E-10,0.469570528,0.258,0.014,9,Orc5,,,,,,,,
2.30E-09,0.469322155,0.258,0.02,9,Thoc1,,,,,,,,
5.83E-13,0.469298968,0.419,0.056,9,Diablo,,,,,,,,
1.10E-06,0.468557615,0.161,0.007,9,Tarsl2,,,,,,,,
1.81E-09,0.468191038,0.29,0.03,9,Smim8,,,,,,,,
3.48E-21,0.468183335,0.484,0.054,9,Oard1,,,,,,,,
5.21E-12,0.4681003,0.548,0.126,9,Ndufb4,,,,,,,,
0.000105201,0.468069478,0.258,0.049,9,Ola1,,,,,,,,
5.42E-06,0.467676027,0.226,0.021,9,Yars,,,,,,,,
1.11E-14,0.466992531,0.484,0.079,9,Bzw1,,,,,,,,
1.25E-14,0.466811552,0.484,0.078,9,Mcm3,,,,,,,,
8.27E-23,0.466645417,0.548,0.077,9,Tspo2,,,,,,,,
1.08E-19,0.466356289,0.742,0.162,9,Ociad1,,,,,,,,
6.52E-14,0.466227282,0.452,0.07,9,Gm6863,,,,,,,,
3.32E-08,0.466213906,0.258,0.021,9,Haus1,,,,,,,,
4.94E-14,0.465810298,0.484,0.085,9,Cpox,,,,,,,,
2.25E-11,0.465720563,0.323,0.036,9,Rnaseh2a,,,,,,,,
1.74E-20,0.465681311,0.452,0.04,9,Sord,,,,,,,,
1.92E-05,0.46405523,0.226,0.031,9,Gm12254,,,,,,,,
5.61E-11,0.463996851,0.258,0.019,9,Mmp14,,,,,,,,
8.09E-11,0.46370789,0.258,0.013,9,1190007I07Rik,,,,,,,,
1.27E-12,0.463656206,0.419,0.065,9,Clptm1,,,,,,,,
5.37E-12,0.463086694,0.419,0.063,9,Lsm5,,,,,,,,
1.54E-12,0.461738473,0.419,0.063,9,Hikeshi,,,,,,,,
4.81E-15,0.461699559,0.484,0.067,9,Marc2,,,,,,,,
1.73E-16,0.461673773,0.355,0.024,9,Snhg15,,,,,,,,
2.20E-11,0.461521056,0.323,0.034,9,Srek1ip1,,,,,,,,
1.97E-07,0.461428532,0.29,0.042,9,Eif4b,,,,,,,,
2.47E-16,0.461387793,0.419,0.048,9,Mpv17l2,,,,,,,,
2.92E-12,0.461270244,0.29,0.02,9,Dscc1,,,,,,,,
1.53E-12,0.461162091,0.387,0.047,9,Ccnh,,,,,,,,
3.24E-10,0.460526152,0.419,0.077,9,Mrpl45,,,,,,,,
3.70E-24,0.46022448,0.613,0.078,9,Llph,,,,,,,,
4.28E-12,0.459785792,0.355,0.041,9,Atp5g2,,,,,,,,
3.45E-12,0.459437981,0.323,0.029,9,Ppp5c,,,,,,,,
1.94E-12,0.459417063,0.355,0.042,9,Tm7sf3,,,,,,,,
1.71E-13,0.45930485,0.29,0.021,9,Asrgl1,,,,,,,,
9.55E-07,0.458924522,0.258,0.028,9,Mrps28,,,,,,,,
1.66E-14,0.458855423,0.452,0.066,9,Mrps23,,,,,,,,
2.09E-11,0.457965071,0.323,0.03,9,Aasdhppt,,,,,,,,
2.66E-09,0.457750923,0.258,0.019,9,Top2b,,,,,,,,
2.74E-07,0.457664102,0.355,0.069,9,Cdkn2aipnl,,,,,,,,
6.85E-22,0.457459285,0.677,0.126,9,Gm10250,,,,,,,,
1.65E-07,0.456625189,0.226,0.014,9,1600002K03Rik,,,,,,,,
1.80E-13,0.456237693,0.355,0.036,9,Tmem70,,,,,,,,
1.32E-09,0.455339685,0.419,0.078,9,Dars,,,,,,,,
1.79E-11,0.455282346,0.323,0.032,9,2610002M06Rik,,,,,,,,
2.68E-11,0.455279882,0.355,0.043,9,Ddx46,,,,,,,,
1.57E-08,0.454871925,0.387,0.085,9,Tfrc,,,,,,,,
7.38E-08,0.454675026,0.258,0.021,9,Gm15421,,,,,,,,
4.98E-12,0.454154044,0.516,0.099,9,Morf4l2,,,,,,,,
7.13E-08,0.454083868,0.226,0.013,9,Gm10146,,,,,,,,
1.16E-06,0.453954832,0.226,0.017,9,Atic,,,,,,,,
1.31E-07,0.453412493,0.29,0.042,9,Exosc1,,,,,,,,
2.96E-09,0.453329838,0.258,0.021,9,Pspc1,,,,,,,,
3.16E-14,0.453242399,0.548,0.118,9,Tmem208,,,,,,,,
2.34E-11,0.453210639,0.355,0.045,9,Mrpl39,,,,,,,,
7.46E-09,0.452776595,0.29,0.03,9,Polr3h,,,,,,,,
6.37E-07,0.451471057,0.29,0.04,9,Gart,,,,,,,,
8.45E-13,0.451467235,0.452,0.079,9,Arl6ip4,,,,,,,,
2.00E-08,0.451414025,0.387,0.08,9,Snrpa,,,,,,,,
1.16E-11,0.451165673,0.355,0.043,9,Dld,,,,,,,,
1.20E-11,0.450075336,0.323,0.03,9,Haus3,,,,,,,,
2.28E-16,0.449816936,0.871,0.28,9,Psma1,,,,,,,,
9.74E-09,0.449382839,0.194,0.009,9,Wdr4,,,,,,,,
3.68E-22,0.448584078,0.742,0.143,9,Timm8b,,,,,,,,
5.25E-11,0.448217206,0.258,0.014,9,Cstf1,,,,,,,,
1.06E-09,0.447443678,0.968,0.457,9,Atp5j,,,,,,,,
2.16E-18,0.447119112,0.903,0.275,9,Snx3,,,,,,,,
1.51E-12,0.447064824,0.258,0.013,9,Yipf6,,,,,,,,
6.63E-13,0.446791995,0.516,0.108,9,Commd3,,,,,,,,
1.29E-20,0.446748048,0.548,0.073,9,Gm4149,,,,,,,,
4.27E-12,0.446016161,0.516,0.114,9,Rbm25,,,,,,,,
5.18E-08,0.445851052,0.226,0.015,9,Coq6,,,,,,,,
6.21E-13,0.445749481,0.355,0.035,9,Mrpl23-ps1,,,,,,,,
1.39E-09,0.444716312,0.226,0.01,9,Tmem41b,,,,,,,,
1.68E-07,0.444712594,0.226,0.017,9,Nolc1,,,,,,,,
3.76E-08,0.444473611,0.226,0.021,9,Atp8a1,,,,,,,,
3.68E-16,0.444385399,0.548,0.105,9,Vps35,,,,,,,,
4.29E-10,0.444327249,0.29,0.024,9,Gm13835,,,,,,,,
1.86E-11,0.444178832,0.419,0.072,9,Prim1,,,,,,,,
1.32E-10,0.443588037,0.871,0.345,9,Atp5o,,,,,,,,
5.99E-11,0.443521667,0.258,0.013,9,Nudt1,,,,,,,,
1.88E-20,0.443460349,0.613,0.096,9,Rps27rt,,,,,,,,
1.31E-11,0.443278392,0.258,0.011,9,Mecr,,,,,,,,
5.23E-11,0.443205826,0.29,0.02,9,Rpp14,,,,,,,,
7.47E-14,0.443105717,0.419,0.059,9,Gm4366,,,,,,,,
3.54E-12,0.44297432,0.29,0.027,9,Ccne2,,,,,,,,
0.000502507,0.442952372,0.194,0.029,9,Gm26917,,,,,,,,
4.01E-08,0.442911886,0.29,0.04,9,Eprs,,,,,,,,
2.25E-06,0.442879737,0.258,0.04,9,Cep57,,,,,,,,
4.29E-12,0.442849707,0.452,0.084,9,Snrnp70,,,,,,,,
7.74E-09,0.442584628,0.29,0.032,9,Nup37,,,,,,,,
2.17E-07,0.442535148,0.258,0.035,9,Lrwd1,,,,,,,,
4.86E-10,0.442494886,0.548,0.141,9,Ccnb1,,,,,,,,
2.42E-13,0.442350142,0.258,0.008,9,Rpusd4,,,,,,,,
3.74E-09,0.442281725,0.226,0.009,9,Eif2b3,,,,,,,,
1.45E-17,0.442072016,0.387,0.038,9,Gabarapl1,,,,,,,,
6.13E-07,0.441955302,0.226,0.02,9,Rad18,,,,,,,,
1.20E-13,0.441507359,0.484,0.088,9,Chmp1a,,,,,,,,
4.91E-18,0.441287106,0.71,0.171,9,Spc24,,,,,,,,
3.29E-16,0.44089774,0.355,0.039,9,Slc25a38,,,,,,,,
1.61E-15,0.440709919,0.452,0.054,9,Ak6,,,,,,,,
8.32E-12,0.440698795,0.226,0.004,9,Bdh1,,,,,,,,
1.30E-14,0.440656798,0.452,0.073,9,Nans,,,,,,,,
1.35E-21,0.440563048,0.484,0.053,9,Exosc4,,,,,,,,
2.44E-17,0.440320618,0.742,0.183,9,Ndufb3,,,,,,,,
2.36E-16,0.440307251,0.387,0.04,9,Tiprl,,,,,,,,
1.07E-21,0.440270501,0.581,0.092,9,Leprot,,,,,,,,
9.67E-13,0.440139933,0.484,0.086,9,Nudt21,,,,,,,,
1.01E-10,0.43974471,0.29,0.039,9,Slc16a10,,,,,,,,
1.14E-08,0.439323413,0.968,0.472,9,Cox6c,,,,,,,,
4.09E-10,0.439172063,0.323,0.035,9,Mrpl11,,,,,,,,
6.14E-08,0.439052491,0.968,0.495,9,Gm15427,,,,,,,,
1.34E-12,0.438785418,0.387,0.05,9,Clpp,,,,,,,,
4.26E-18,0.438228393,0.581,0.106,9,Tmco1,,,,,,,,
5.10E-10,0.438040494,0.226,0.006,9,Pklr,,,,,,,,
1.68E-06,0.437945557,0.194,0.016,9,Tprkb,,,,,,,,
7.70E-10,0.437920931,0.452,0.102,9,Lig1,,,,,,,,
2.21E-17,0.43780012,0.677,0.154,9,Vbp1,,,,,,,,
2.92E-18,0.437745856,0.581,0.104,9,Cisd1,,,,,,,,
5.27E-16,0.437565425,0.29,0.019,9,Pip4k2c,,,,,,,,
3.14E-13,0.437543962,0.258,0.012,9,Tmem41a,,,,,,,,
1.62E-07,0.437239251,0.258,0.03,9,Lsm12,,,,,,,,
3.41E-23,0.437040662,0.774,0.158,9,Hnrnpm,,,,,,,,
4.64E-17,0.436896261,0.387,0.035,9,Cebpzos,,,,,,,,
4.37E-14,0.436115409,0.355,0.034,9,Dus1l,,,,,,,,
2.52E-12,0.436018982,0.226,0.01,9,Ell2,,,,,,,,
3.59E-09,0.435891698,0.258,0.021,9,Pdcd2,,,,,,,,
5.73E-10,0.435854959,0.258,0.022,9,Pdcd2l,,,,,,,,
6.64E-10,0.435819872,0.226,0.011,9,Fam58b,,,,,,,,
1.03E-26,0.435790958,0.516,0.059,9,Ermap,,,,,,,,
4.10E-10,0.43575084,0.387,0.073,9,Ube2e3,,,,,,,,
5.05E-07,0.435439706,0.226,0.021,9,Dnaaf2,,,,,,,,
1.34E-15,0.435335744,0.677,0.171,9,Fam96a,,,,,,,,
3.56E-11,0.43513823,0.226,0.006,9,Setd6,,,,,,,,
3.78E-08,0.435097086,0.194,0.01,9,Rrp9,,,,,,,,
1.05E-17,0.434159493,0.806,0.22,9,Edf1,,,,,,,,
5.75E-14,0.43382183,0.419,0.063,9,Ufm1,,,,,,,,
8.24E-07,0.433793176,0.258,0.032,9,Tars,,,,,,,,
4.79E-06,0.433757323,0.323,0.071,9,Eif1ad,,,,,,,,
1.73E-12,0.433755237,0.613,0.163,9,Rbm8a,,,,,,,,
9.64E-15,0.433612492,0.452,0.063,9,Sf3a3,,,,,,,,
3.88E-12,0.433274302,0.516,0.119,9,Lman2,,,,,,,,
5.36E-17,0.432946427,0.484,0.077,9,Clns1a,,,,,,,,
4.08E-18,0.432137624,0.71,0.175,9,Ndufb5,,,,,,,,
3.15E-12,0.432072792,0.419,0.077,9,Csnk1a1,,,,,,,,
8.09E-13,0.431970417,0.71,0.206,9,Psmb3,,,,,,,,
8.55E-09,0.431650121,0.903,0.408,9,Atp5f1,,,,,,,,
2.07E-09,0.431499153,0.194,0.002,9,Adat2,,,,,,,,
3.26E-08,0.431083388,0.323,0.048,9,Hspa14,,,,,,,,
4.43E-08,0.43082832,0.452,0.114,9,Cenpx,,,,,,,,
1.32E-06,0.430587911,0.323,0.063,9,Pak1ip1,,,,,,,,
4.85E-16,0.430560949,0.516,0.098,9,Ptpa,,,,,,,,
6.03E-13,0.430423492,0.516,0.105,9,Rps15a-ps6,,,,,,,,
3.52E-15,0.429944603,0.484,0.076,9,Gm9385,,,,,,,,
4.24E-10,0.429305714,0.258,0.022,9,Naa20,,,,,,,,
1.14E-06,0.429191023,0.226,0.022,9,Dnph1,,,,,,,,
8.15E-13,0.428820554,0.387,0.054,9,Adrm1,,,,,,,,
2.01E-16,0.428787975,0.484,0.075,9,Pin4,,,,,,,,
2.28E-19,0.428542781,0.581,0.098,9,Rpp21,,,,,,,,
2.36E-09,0.428172766,0.613,0.19,9,Bub3,,,,,,,,
9.08E-14,0.427942801,0.516,0.098,9,Larp7,,,,,,,,
1.44E-06,0.427851019,0.258,0.035,9,Hirip3,,,,,,,,
7.70E-07,0.427841087,0.194,0.01,9,Gm43712,,,,,,,,
7.19E-18,0.427672723,0.387,0.039,9,Akip1,,,,,,,,
1.55E-16,0.427565387,0.613,0.132,9,AI662270,,,,,,,,
3.28E-15,0.427365181,0.581,0.118,9,Puf60,,,,,,,,
1.83E-09,0.427326177,0.258,0.021,9,Scarb2,,,,,,,,
5.30E-13,0.426914645,0.419,0.059,9,Rpsa-ps10,,,,,,,,
8.19E-14,0.426848375,0.323,0.027,9,Pafah1b2,,,,,,,,
1.79E-11,0.426621851,0.903,0.359,9,Atp5j2,,,,,,,,
7.61E-10,0.426328912,0.258,0.016,9,Sac3d1,,,,,,,,
1.21E-06,0.425822313,0.258,0.035,9,Ssbp1,,,,,,,,
3.73E-06,0.425593424,0.194,0.014,9,Gm9493,,,,,,,,
2.88E-10,0.425340472,0.258,0.02,9,Alg3,,,,,,,,
2.30E-08,0.425303849,0.258,0.03,9,Tfam,,,,,,,,
7.94E-13,0.425118432,0.935,0.375,9,Tubb4b,,,,,,,,
1.06E-10,0.424863078,0.226,0.008,9,Naf1,,,,,,,,
4.97E-13,0.424429977,0.419,0.059,9,Rad23b,,,,,,,,
6.27E-20,0.424359206,0.645,0.125,9,Thoc7,,,,,,,,
9.78E-27,0.423440581,0.677,0.108,9,1700037H04Rik,,,,,,,,
9.70E-10,0.422780911,0.29,0.03,9,Slc31a1,,,,,,,,
2.96E-10,0.421528912,0.677,0.237,9,Ywhah,,,,,,,,
1.38E-12,0.421262139,0.355,0.042,9,Gmps,,,,,,,,
2.07E-14,0.420242846,0.548,0.118,9,Mrps18c,,,,,,,,
2.87E-13,0.419530127,0.387,0.049,9,Psmd5,,,,,,,,
4.36E-08,0.419209024,0.226,0.021,9,Ccne1,,,,,,,,
3.47E-07,0.418729787,0.194,0.011,9,Fam98a,,,,,,,,
2.94E-13,0.418229381,0.323,0.029,9,Fam216a,,,,,,,,
3.86E-10,0.41799707,0.258,0.016,9,Mthfsd,,,,,,,,
1.92E-17,0.417909154,0.387,0.038,9,Mkln1,,,,,,,,
2.41E-16,0.41785941,0.355,0.029,9,Arcn1,,,,,,,,
2.65E-06,0.417275014,0.194,0.016,9,Mta3,,,,,,,,
1.47E-12,0.417149933,0.258,0.015,9,Rrp8,,,,,,,,
1.68E-13,0.417061033,0.29,0.02,9,Emc9,,,,,,,,
8.02E-13,0.416905585,0.226,0.005,9,Fastkd2,,,,,,,,
4.05E-23,0.416876296,0.71,0.135,9,Tbca,,,,,,,,
4.45E-15,0.416856975,0.742,0.218,9,Spcs1,,,,,,,,
8.80E-09,0.416854824,0.29,0.038,9,Pck2,,,,,,,,
1.15E-07,0.416815384,0.161,0.001,9,Gm11837,,,,,,,,
2.54E-18,0.416702827,0.645,0.132,9,Gm5805,,,,,,,,
2.34E-13,0.416576071,0.323,0.028,9,Eif2b4,,,,,,,,
7.79E-08,0.416427814,0.194,0.008,9,Rpl13-ps6,,,,,,,,
1.26E-09,0.416367485,0.226,0.013,9,Gpatch4,,,,,,,,
2.83E-17,0.416344807,0.323,0.026,9,Samd14,,,,,,,,
1.39E-07,0.416340477,0.323,0.053,9,Xpnpep1,,,,,,,,
2.03E-06,0.415738141,0.194,0.019,9,Tmem203,,,,,,,,
6.97E-07,0.415635874,0.194,0.009,9,Wdr74,,,,,,,,
1.94E-08,0.415483561,0.226,0.015,9,Rpsa-ps9,,,,,,,,
1.06E-10,0.414586983,0.871,0.385,9,Sub1,,,,,,,,
2.62E-13,0.414485018,0.258,0.013,9,Gfi1b,,,,,,,,
1.10E-08,0.414196096,0.226,0.016,9,Psen2,,,,,,,,
8.28E-13,0.413615167,0.419,0.067,9,Dlst,,,,,,,,
3.53E-13,0.413384759,0.387,0.057,9,Smim12,,,,,,,,
5.30E-11,0.41325376,0.258,0.018,9,Ap2a1,,,,,,,,
2.23E-05,0.41223192,0.258,0.05,9,Snhg1,,,,,,,,
3.85E-09,0.412191527,0.226,0.011,9,Ung,,,,,,,,
1.40E-07,0.411687484,0.29,0.044,9,2310033P09Rik,,,,,,,,
5.60E-12,0.411650829,0.452,0.086,9,Taf1d,,,,,,,,
1.01E-15,0.411358648,0.774,0.23,9,Pomp,,,,,,,,
3.01E-08,0.410943599,0.226,0.016,9,Map2k4,,,,,,,,
2.06E-16,0.410147758,0.516,0.08,9,Rpa1,,,,,,,,
7.49E-06,0.410003168,0.194,0.018,9,Gm10131,,,,,,,,
7.75E-19,0.409916263,0.71,0.159,9,Rps13-ps2,,,,,,,,
1.13E-12,0.409263546,0.29,0.023,9,Naa40,,,,,,,,
2.09E-06,0.409220268,0.194,0.019,9,2700097O09Rik,,,,,,,,
1.06E-05,0.409000093,0.161,0.008,9,Dusp12,,,,,,,,
2.72E-17,0.408789567,0.548,0.101,9,Apobec3,,,,,,,,
1.02E-06,0.408101124,0.355,0.086,9,Slbp,,,,,,,,
9.78E-13,0.40780822,0.355,0.045,9,Trmt2a,,,,,,,,
8.34E-16,0.406873081,0.323,0.022,9,Tor1aip2,,,,,,,,
1.33E-12,0.406639534,0.419,0.068,9,Aco2,,,,,,,,
2.84E-16,0.406425928,0.871,0.294,9,Tmem258,,,,,,,,
6.41E-06,0.405558827,0.194,0.018,9,Gm10169,,,,,,,,
9.33E-13,0.405536873,0.387,0.061,9,Usp1,,,,,,,,
1.51E-06,0.405346271,0.226,0.023,9,Kti12,,,,,,,,
1.08E-11,0.404265148,0.323,0.035,9,Wdr46,,,,,,,,
1.46E-06,0.402872645,0.226,0.024,9,Pnp2,,,,,,,,
5.76E-08,0.402539028,0.258,0.027,9,Hdhd2,,,,,,,,
9.63E-13,0.402424685,0.548,0.122,9,Mcm5,,,,,,,,
5.01E-09,0.402342231,0.387,0.081,9,Ndufaf8,,,,,,,,
3.28E-14,0.402333644,0.323,0.026,9,Cstf2,,,,,,,,
8.82E-20,0.402219383,0.581,0.107,9,Pdlim1,,,,,,,,
1.05E-11,0.401768683,0.226,0.009,9,Fam175a,,,,,,,,
5.19E-10,0.401625117,0.355,0.063,9,Sf3a2,,,,,,,,
8.20E-14,0.401317352,0.258,0.014,9,Pdss1,,,,,,,,
3.25E-10,0.401058291,0.258,0.02,9,Pphln1,,,,,,,,
3.64E-11,0.400902431,0.29,0.033,9,Psmg3,,,,,,,,
2.68E-12,0.400745814,0.258,0.013,9,Gm4204,,,,,,,,
1.95E-12,0.400179727,0.258,0.016,9,Gm10269,,,,,,,,
1.55E-59,4.978910732,0.963,0.033,10,Fabp4,,Endothelial cell,,,,,,
1.90E-50,4.044571408,1,0.056,10,Igfbp7,,,,,,,,
5.68E-48,3.530208774,1,0.046,10,Cav1,,,,,,,,
1.76E-30,3.329847703,0.778,0.031,10,Gng11,,,,,,,,
6.94E-33,3.290282597,0.704,0.03,10,Gpihbp1,,,,,,,,
1.76E-34,3.218934095,0.815,0.039,10,Cd36,,,,,,,,
1.23E-37,3.209961049,0.926,0.097,10,Ly6c1,,,,,,,,
2.98E-38,3.208570449,0.889,0.022,10,Egfl7,,,,,,,,
2.20E-28,2.949920027,0.741,0.015,10,Sparcl1,,,,,,,,
7.64E-30,2.903533507,0.704,0.01,10,Esam,,,,,,,,
3.76E-26,2.86005302,0.63,0.008,10,Timp4,,,,,,,,
5.17E-29,2.802195791,0.667,0.007,10,Emcn,,,,,,,,
1.60E-27,2.798938456,0.667,0.007,10,C1qtnf9,,,,,,,,
4.40E-23,2.786270918,0.556,0.006,10,Adgrf5,,,,,,,,
3.52E-20,2.696175552,0.519,0.016,10,Tspan7,,,,,,,,
8.32E-27,2.694804357,0.778,0.075,10,Tspan13,,,,,,,,
9.21E-31,2.659959281,0.778,0.273,10,Aqp1,,,,,,,,
8.84E-16,2.58401346,0.481,0.015,10,Col4a2,,,,,,,,
2.31E-16,2.489215049,0.407,0.003,10,Kdr,,,,,,,,
1.71E-15,2.446874692,0.481,0.015,10,Plpp3,,,,,,,,
1.18E-27,2.439862756,1,0.18,10,Sparc,,,,,,,,
7.51E-23,2.436079661,0.593,0.019,10,Eng,,,,,,,,
2.74E-13,2.383886496,0.333,0.013,10,Nrp1,,,,,,,,
2.73E-16,2.360535137,0.481,0.019,10,Slc9a3r2,,,,,,,,
1.35E-18,2.327639679,0.481,0.007,10,Tm4sf1,,,,,,,,
8.18E-19,2.316566781,0.704,0.099,10,Mgll,,,,,,,,
5.22E-18,2.300552567,0.444,0.004,10,Ushbp1,,,,,,,,
2.29E-22,2.26442451,0.481,0,10,Efna1,,,,,,,,
3.62E-17,2.255745102,0.519,0.039,10,Fabp5,,,,,,,,
9.59E-16,2.247775358,0.37,0.002,10,Cldn5,,,,,,,,
2.67E-14,2.212293264,0.37,0.004,10,Cdh5,,,,,,,,
6.31E-16,2.184615376,0.63,0.05,10,Ly6a,,,,,,,,
6.88E-14,2.18300328,0.333,0.003,10,F11r,,,,,,,,
2.95E-14,2.149595496,0.333,0.002,10,Podxl,,,,,,,,
7.94E-14,2.118620209,0.407,0.014,10,Sept4,,,,,,,,
5.97E-14,2.105152704,0.37,0.006,10,Flt1,,,,,,,,
2.06E-12,2.104485358,0.37,0.009,10,Adh1,,,,,,,,
2.73E-10,2.098476186,0.444,0.048,10,Cd34,,,,,,,,
9.13E-13,2.097717598,0.407,0.016,10,Cxcl12,,,,,,,,
3.16E-11,2.08620484,0.444,0.025,10,Ramp2,,,,,,,,
1.65E-15,2.070481396,0.593,0.045,10,AW112010,,,,,,,,
6.15E-15,2.047041566,0.407,0.006,10,Afdn,,,,,,,,
1.31E-11,2.031127082,0.407,0.015,10,Fscn1,,,,,,,,
3.87E-10,2.025799814,0.444,0.068,10,Lpl,,,,,,,,
5.37E-11,1.998398757,0.407,0.024,10,Sdpr,,,,,,,,
2.60E-09,1.990891678,0.296,0.013,10,Sult1a1,,,,,,,,
4.71E-16,1.977952233,0.407,0.007,10,Lims2,,,,,,,,
2.43E-11,1.970397867,0.444,0.027,10,Gimap6,,,,,,,,
2.04E-12,1.969751174,0.556,0.132,10,Cd81,,,,,,,,
1.43E-11,1.949824129,0.444,0.028,10,Prkcdbp,,,,,,,,
1.17E-11,1.933424807,0.333,0.015,10,Cd300lg,,,,,,,,
3.36E-13,1.925629419,0.333,0.002,10,Tcf15,,,,,,,,
2.12E-12,1.894035073,0.296,0.001,10,Car4,,,,,,,,
5.08E-16,1.893674512,0.778,0.104,10,Hspb1,,,,,,,,
