p_val,avg_diff,pct.1,pct.2,cluster,gene,,Cell Type,,,,,,,,
5.06E-11,1.003945255,0.152,0.014,11,Lsr,,,,,,,,,,
3.15E-08,1.003597354,0.172,0.028,11,Dnajc1,,,,,,,,,,
3.88E-12,0.990478606,0.455,0.183,11,Usmg5,,,,,,,,,,
7.71E-23,0.988277517,0.818,0.463,11,Hsp90aa1,,,,,,,,,,
1.66E-35,0.967476027,0.919,0.611,11,Alb,,,,,,,,,,
1.13E-09,0.965421933,0.162,0.021,11,Ccdc34,,,,,,,,,,
8.21E-13,0.964677509,0.404,0.158,11,Swi5,,,,,,,,,,
4.49E-08,0.964532121,0.202,0.044,11,Selenbp1,,,,,,,,,,
1.91E-13,0.962074542,0.505,0.216,11,2010107E04Rik,,,,,,,,,,
9.95E-08,0.961460002,0.192,0.043,11,Dnajb4,,,,,,,,,,
7.31E-09,0.9574699,0.222,0.06,11,Idh2,,,,,,,,,,
1.50E-25,0.95603524,0.899,0.601,11,Apoc1,,,,,,,,,,
1.76E-11,0.949813798,0.162,0.018,11,Rnf128,,,,,,,,,,
1.77E-09,0.933811742,0.222,0.046,11,Rora,,,,,,,,,,
4.90E-07,0.919528941,0.222,0.06,11,Errfi1,,,,,,,,,,
1.34E-06,0.91479722,0.172,0.042,11,Rps4l,,,,,,,,,,
9.50E-08,0.913640683,0.303,0.121,11,Rbm25,,,,,,,,,,
1.13E-15,0.905888483,0.636,0.319,11,Ndufa4,,,,,,,,,,
3.12E-11,0.884812758,0.424,0.192,11,Ndufa3,,,,,,,,,,
3.61E-15,0.882673001,0.667,0.376,11,Rpl38,,,,,,,,,,
3.39E-09,0.881813012,0.222,0.072,11,Hmgb1,,,,,,,,,,
2.18E-07,0.880045467,0.212,0.065,11,Bex3,,,,,,,,,,
4.86E-07,0.879862787,0.293,0.11,11,Ech1,,,,,,,,,,
9.25E-07,0.879292587,0.172,0.033,11,Smco4,,,,,,,,,,
2.99E-06,0.87483939,0.162,0.062,11,Map1lc3a,,,,,,,,,,
1.16E-06,0.870898871,0.232,0.084,11,Cox20,,,,,,,,,,
1.33E-08,0.868679555,0.434,0.197,11,Ndufb9,,,,,,,,,,
6.29E-09,0.865007719,0.253,0.085,11,Fkbp3,,,,,,,,,,
5.98E-08,0.863960355,0.152,0.021,11,Itih2,,,,,,,,,,
6.78E-08,0.861633715,0.162,0.039,11,Adrb2,,,,,,,,,,
5.73E-06,0.856829925,0.222,0.077,11,Pgrmc1,,,,,,,,,,
8.36E-09,0.856302184,0.253,0.091,11,Tecr,,,,,,,,,,
1.03E-06,0.856119732,0.162,0.035,11,Nucb2,,,,,,,,,,
4.23E-07,0.854183769,0.182,0.05,11,Eci2,,,,,,,,,,
9.78E-09,0.854143159,0.162,0.049,11,Elof1,,,,,,,,,,
3.16E-07,0.854107866,0.283,0.108,11,Suclg1,,,,,,,,,,
1.90E-11,0.84642615,0.495,0.268,11,Son,,,,,,,,,,
6.04E-08,0.84524976,0.394,0.185,11,Uqcr10,,,,,,,,,,
5.61E-06,0.844525198,0.232,0.081,11,H2afv,,,,,,,,,,
1.55E-07,0.837289955,0.182,0.04,11,Pah,,,,,,,,,,
3.15E-07,0.836717143,0.323,0.15,11,Osgin1,,,,,,,,,,
2.26E-08,0.831010314,0.364,0.178,11,Ndufa13,,,,,,,,,,
1.90E-07,0.829205467,0.222,0.069,11,Atxn10,,,,,,,,,,
3.62E-06,0.826246744,0.192,0.054,11,Hsd17b10,,,,,,,,,,
3.49E-08,0.821948267,0.192,0.053,11,Slc50a1,,,,,,,,,,
1.21E-05,0.819297115,0.162,0.056,11,Gstp1,,,,,,,,,,
4.01E-06,0.818443859,0.192,0.052,11,Cald1,,,,,,,,,,
2.51E-08,0.813307064,0.242,0.063,11,Urah,,,,,,,,,,
5.31E-08,0.813118948,0.313,0.15,11,Park7,,,,,,,,,,
5.79E-31,0.809261361,0.96,0.758,11,Ly6e,,,,,,,,,,
6.56E-10,0.807794956,0.434,0.196,11,Ndufa7,,,,,,,,,,
2.35E-05,0.806360033,0.162,0.041,11,2010111I01Rik,,,,,,,,,,
5.65E-05,0.805683347,0.212,0.078,11,Chka,,,,,,,,,,
1.32E-06,0.805435347,0.253,0.092,11,Cdk4,,,,,,,,,,
5.20E-07,0.803839135,0.303,0.139,11,Prdx2,,,,,,,,,,
3.01E-05,0.788781875,0.202,0.067,11,Jtb,,,,,,,,,,
3.60E-05,0.785045826,0.232,0.097,11,1810022K09Rik,,,,,,,,,,
5.42E-06,0.778277889,0.273,0.114,11,Tonsl,,,,,,,,,,
3.24E-07,0.778006777,0.313,0.137,11,Atp5k,,,,,,,,,,
1.63E-05,0.776166032,0.242,0.109,11,Mrpl42,,,,,,,,,,
0.000157414,0.769035951,0.152,0.043,11,Spr,,,,,,,,,,
2.79E-13,0.76511384,0.687,0.432,11,Cox6a1,,,,,,,,,,
6.87E-16,0.759222629,0.798,0.561,11,Chchd2,,,,,,,,,,
1.33E-06,0.756772241,0.343,0.156,11,Cd9,,,,,,,,,,
0.000135951,0.749717378,0.172,0.074,11,Ndufb4,,,,,,,,,,
1.12E-05,0.749463911,0.182,0.062,11,mt-Nd3,,,,,,,,,,
0.00036099,0.749403796,0.172,0.067,11,Rdx,,,,,,,,,,
6.59E-06,0.749136643,0.212,0.08,11,Pdap1,,,,,,,,,,
1.00E-08,0.748029169,0.424,0.257,11,Ndufa2,,,,,,,,,,
1.85E-06,0.746041942,0.182,0.073,11,Copz1,,,,,,,,,,
2.65E-11,0.743778255,0.545,0.359,11,Myl12a,,,,,,,,,,
2.51E-10,0.742938253,0.626,0.405,11,Hspe1,,,,,,,,,,
7.91E-07,0.742408874,0.273,0.112,11,Ssr2,,,,,,,,,,
0.000311002,0.741067332,0.182,0.068,11,Naa38,,,,,,,,,,
9.87E-07,0.738626211,0.313,0.142,11,Ywhaq,,,,,,,,,,
1.01E-10,0.734276439,0.475,0.206,11,Atp5g1,,,,,,,,,,
1.03E-05,0.729510881,0.313,0.124,11,Gpx4,,,,,,,,,,
1.28E-05,0.729255334,0.212,0.087,11,Mlf2,,,,,,,,,,
1.92E-05,0.728389339,0.222,0.114,11,Lamtor2,,,,,,,,,,
0.000180931,0.726242223,0.182,0.064,11,Sdc4,,,,,,,,,,
2.02E-05,0.72612807,0.273,0.119,11,Higd2a,,,,,,,,,,
1.06E-06,0.723483339,0.384,0.193,11,Tmem59,,,,,,,,,,
0.000461078,0.721156506,0.162,0.073,11,Hint2,,,,,,,,,,
2.01E-06,0.720251243,0.374,0.215,11,Dynlrb1,,,,,,,,,,
1.34E-05,0.719110172,0.263,0.116,11,Uqcrc2,,,,,,,,,,
0.000129882,0.71908743,0.202,0.089,11,Kmt2e,,,,,,,,,,
7.72E-05,0.719042144,0.263,0.122,11,Sult1a1,,,,,,,,,,
0.001316641,0.713493756,0.162,0.06,11,Cd151,,,,,,,,,,
0.000333714,0.712690953,0.152,0.041,11,Ddah2,,,,,,,,,,
3.55E-08,0.711569119,0.535,0.275,11,S100a11,,,,,,,,,,
0.000159829,0.710515848,0.172,0.063,11,Ggh,,,,,,,,,,
1.76E-07,0.709397046,0.222,0.067,11,Rida,,,,,,,,,,
1.71E-05,0.709282433,0.162,0.053,11,Polr2f,,,,,,,,,,
0.000507925,0.70561711,0.152,0.042,11,Npdc1,,,,,,,,,,
0.000138057,0.704721426,0.192,0.075,11,Prdx4,,,,,,,,,,
0.00019694,0.70449149,0.182,0.093,11,Dctn3,,,,,,,,,,
1.56E-07,0.704180774,0.182,0.046,11,Laptm4b,,,,,,,,,,
1.39E-06,0.700064383,0.162,0.06,11,Immp1l,,,,,,,,,,
0.000461533,0.699395193,0.182,0.066,11,Vkorc1,,,,,,,,,,
0.001258544,0.696744663,0.172,0.061,11,Tceal8,,,,,,,,,,
1.58E-12,0.695233858,0.677,0.393,11,Cox6c,,,,,,,,,,
4.26E-08,0.694143109,0.333,0.247,11,Elob,,,,,,,,,,
0.0002494,0.693788007,0.242,0.103,11,2410015M20Rik,,,,,,,,,,
0.000117653,0.693190802,0.182,0.059,11,Mcee,,,,,,,,,,
3.53E-05,0.692538652,0.263,0.163,11,Tspo,,,,,,,,,,
2.27E-05,0.690608074,0.303,0.176,11,Smdt1,,,,,,,,,,
1.01E-10,0.688793469,0.586,0.452,11,Atf3,,,,,,,,,,
2.49E-12,0.686157231,0.727,0.475,11,Cox6b1,,,,,,,,,,
0.001167238,0.683318297,0.152,0.063,11,Ergic3,,,,,,,,,,
0.000485586,0.682177021,0.162,0.05,11,Snrnp27,,,,,,,,,,
5.20E-06,0.678019026,0.273,0.147,11,Ndufb6,,,,,,,,,,
4.39E-05,0.677294921,0.152,0.051,11,Comt,,,,,,,,,,
1.27E-05,0.676649261,0.424,0.234,11,Dad1,,,,,,,,,,
9.94E-08,0.675761595,0.535,0.332,11,Atp5j,,,,,,,,,,
8.01E-05,0.674962652,0.283,0.138,11,Hsbp1,,,,,,,,,,
1.14E-07,0.67468237,0.505,0.321,11,Uqcrh,,,,,,,,,,
3.94E-05,0.672608425,0.172,0.097,11,Kif5b,,,,,,,,,,
3.83E-05,0.671276772,0.283,0.153,11,Tmem256,,,,,,,,,,
0.000969384,0.668862928,0.172,0.07,11,Atxn7l3b,,,,,,,,,,
5.19E-06,0.668770081,0.333,0.194,11,Psmb6,,,,,,,,,,
0.000190775,0.66623429,0.242,0.092,11,Crot,,,,,,,,,,
8.41E-06,0.666086964,0.263,0.115,11,Bcap31,,,,,,,,,,
0.001221899,0.665680421,0.182,0.087,11,Dync1i2,,,,,,,,,,
0.000156258,0.664180886,0.232,0.123,11,Uqcr11,,,,,,,,,,
0.000372906,0.66292643,0.222,0.108,11,Ndufs7,,,,,,,,,,
0.000550597,0.658816653,0.212,0.117,11,Ndufs4,,,,,,,,,,
0.000224632,0.658237828,0.182,0.087,11,Mrps24,,,,,,,,,,
5.22E-06,0.656542719,0.434,0.267,11,Rps27l,,,,,,,,,,
8.64E-06,0.655555865,0.222,0.078,11,Apoc4,,,,,,,,,,
0.000605369,0.655186654,0.152,0.045,11,Aldh7a1,,,,,,,,,,
0.001594799,0.654083504,0.152,0.064,11,Atraid,,,,,,,,,,
8.12E-05,0.653160429,0.172,0.065,11,Tuba4a,,,,,,,,,,
4.55E-08,0.652458801,0.606,0.363,11,Hint1,,,,,,,,,,
2.80E-06,0.65141995,0.293,0.173,11,Chmp2a,,,,,,,,,,
0.000288587,0.651039934,0.222,0.116,11,S100a1,,,,,,,,,,
3.83E-08,0.650458239,0.414,0.298,11,Tmbim6,,,,,,,,,,
2.69E-08,0.649768427,0.566,0.326,11,Cox7a2,,,,,,,,,,
2.02E-05,0.64810008,0.293,0.177,11,Gng5,,,,,,,,,,
8.73E-05,0.643285731,0.172,0.059,11,Fkbp4,,,,,,,,,,
0.000560624,0.641309569,0.182,0.083,11,Mien1,,,,,,,,,,
6.49E-06,0.640325314,0.364,0.202,11,Nedd8,,,,,,,,,,
0.000762434,0.638466051,0.242,0.134,11,Hist1h2bc,,,,,,,,,,
1.93E-08,0.636454727,0.465,0.205,11,Serpina1c,,,,,,,,,,
2.97E-12,0.635116538,0.778,0.611,11,Hsp90ab1,,,,,,,,,,
6.59E-28,0.633424329,0.576,0.149,11,Aldob,,,,,,,,,,
0.000834231,0.633009471,0.192,0.097,11,Commd3,,,,,,,,,,
0.000564801,0.630741779,0.212,0.109,11,Anapc11,,,,,,,,,,
2.27E-05,0.626663264,0.253,0.131,11,Ociad1,,,,,,,,,,
0.000910064,0.624273528,0.192,0.096,11,Ube2l3,,,,,,,,,,
0.000914909,0.62328884,0.182,0.075,11,Tsn,,,,,,,,,,
0.000249952,0.62197086,0.182,0.072,11,Cisd1,,,,,,,,,,
0.00027276,0.621325924,0.212,0.092,11,Eif3c,,,,,,,,,,
0.000126936,0.6187878,0.273,0.165,11,Spcs1,,,,,,,,,,
0.000416953,0.618631039,0.172,0.091,11,Bcas2,,,,,,,,,,
0.000100869,0.615126314,0.212,0.112,11,Sec11a,,,,,,,,,,
0.000216633,0.614208552,0.172,0.074,11,Ndufs3,,,,,,,,,,
0.000339977,0.60861282,0.202,0.121,11,Slc25a4,,,,,,,,,,
0.00029864,0.607930997,0.323,0.201,11,Edf1,,,,,,,,,,
3.89E-05,0.607118321,0.323,0.155,11,Ndufb8,,,,,,,,,,
1.91E-05,0.603886921,0.152,0.075,11,Grpel1,,,,,,,,,,
1.78E-05,0.602698931,0.172,0.092,11,Ndufab1,,,,,,,,,,
2.44E-06,0.601223266,0.354,0.252,11,Myl12b,,,,,,,,,,
5.40E-06,0.596775205,0.212,0.107,11,Ndufs8,,,,,,,,,,
0.000253197,0.595264889,0.273,0.144,11,Srp14,,,,,,,,,,
0.000143081,0.593454458,0.293,0.185,11,Psma1,,,,,,,,,,
5.02E-05,0.591652831,0.192,0.097,11,Eno1,,,,,,,,,,
0.000249361,0.591369025,0.222,0.108,11,Idh3b,,,,,,,,,,
0.000575762,0.590002083,0.242,0.127,11,Mtdh,,,,,,,,,,
0.001026895,0.588138451,0.232,0.125,11,Arpp19,,,,,,,,,,
2.17E-06,0.587051495,0.586,0.371,11,Uqcrb,,,,,,,,,,
0.001304071,0.585630222,0.152,0.062,11,Ppdpf,,,,,,,,,,
0.000235073,0.583576704,0.222,0.134,11,Tmem234,,,,,,,,,,
5.72E-05,0.583060402,0.283,0.171,11,Snrpg,,,,,,,,,,
0.006685205,0.58101719,0.152,0.078,11,2810428I15Rik,,,,,,,,,,
0.000184453,0.579019242,0.394,0.238,11,Uqcrq,,,,,,,,,,
0.00010916,0.577001339,0.495,0.342,11,Dnajb1,,,,,,,,,,
0.000250892,0.5765259,0.253,0.149,11,Txnl1,,,,,,,,,,
1.09E-06,0.576266331,0.556,0.386,11,Oaz1,,,,,,,,,,
0.000118295,0.564984689,0.172,0.082,11,Pla2g16,,,,,,,,,,
6.17E-05,0.564457696,0.414,0.304,11,mt-Rnr1,,,,,,,,,,
0.002873054,0.563380553,0.172,0.095,11,Cadm1,,,,,,,,,,
0.000274204,0.562007251,0.222,0.135,11,Rheb,,,,,,,,,,
5.74E-06,0.559974504,0.424,0.256,11,Cox7c,,,,,,,,,,
0.00208983,0.558606736,0.172,0.078,11,Paics,,,,,,,,,,
4.39E-05,0.558428883,0.313,0.205,11,Rpl15,,,,,,,,,,
0.00106112,0.558418017,0.222,0.143,11,Eif3g,,,,,,,,,,
0.007116539,0.555732789,0.172,0.068,11,Ccnd1,,,,,,,,,,
7.27E-05,0.552711957,0.364,0.229,11,Atp5o,,,,,,,,,,
2.34E-05,0.550457326,0.384,0.26,11,Myl6,,,,,,,,,,
4.50E-05,0.549732772,0.242,0.137,11,Lamtor5,,,,,,,,,,
1.90E-11,0.549694818,0.354,0.134,11,Rbp4,,,,,,,,,,
5.48E-06,0.54719311,0.485,0.367,11,Trf,,,,,,,,,,
0.000250096,0.546197177,0.455,0.318,11,Klf6,,,,,,,,,,
4.91E-05,0.543878761,0.455,0.312,11,Cox7b,,,,,,,,,,
4.16E-05,0.542431334,0.313,0.199,11,Mdh1,,,,,,,,,,
0.000476199,0.539142078,0.263,0.16,11,Uqcrfs1,,,,,,,,,,
0.004546794,0.538190254,0.192,0.112,11,Ndufa11,,,,,,,,,,
0.000653053,0.536014668,0.202,0.115,11,1810058I24Rik,,,,,,,,,,
0.00022851,0.534823458,0.162,0.078,11,Tex261,,,,,,,,,,
0.00200928,0.532409263,0.253,0.155,11,Tubb4b,,,,,,,,,,
3.44E-05,0.531271397,0.182,0.104,11,Tmco1,,,,,,,,,,
3.82E-05,0.530832114,0.182,0.063,11,Fah,,,,,,,,,,
8.62E-05,0.529847295,0.232,0.142,11,Ndufb5,,,,,,,,,,
9.91E-05,0.523362558,0.424,0.323,11,Psma7,,,,,,,,,,
0.000587197,0.522685142,0.202,0.115,11,Tmed9,,,,,,,,,,
0.000115545,0.520756937,0.253,0.16,11,Tmem258,,,,,,,,,,
0.004855058,0.519455846,0.162,0.086,11,Ndufa10,,,,,,,,,,
0.001853324,0.519336421,0.273,0.177,11,Nop10,,,,,,,,,,
0.002286804,0.519279532,0.253,0.132,11,Ezr,,,,,,,,,,
0.001512008,0.518109022,0.192,0.124,11,Ndufc1,,,,,,,,,,
0.001067093,0.517561624,0.263,0.14,11,Ndufv3,,,,,,,,,,
1.58E-05,0.51627962,0.566,0.361,11,Ier2,,,,,,,,,,
3.90E-06,0.514056104,0.485,0.334,11,Cox8a,,,,,,,,,,
0.009384827,0.513662101,0.172,0.101,11,Cox14,,,,,,,,,,
0.001683194,0.505374452,0.293,0.185,11,Srsf11,,,,,,,,,,
0.004607908,0.505028043,0.162,0.072,11,Stub1,,,,,,,,,,
0.000157778,0.500484978,0.273,0.158,11,Anxa2,,,,,,,,,,
0.001197634,0.498466512,0.152,0.087,11,Nhp2,,,,,,,,,,
0.004189561,0.497808532,0.273,0.159,11,Gabarapl1,,,,,,,,,,
0.001928635,0.491067073,0.212,0.105,11,Ndufs6,,,,,,,,,,
0.008579083,0.490681092,0.202,0.106,11,Mrps6,,,,,,,,,,
0.005816952,0.487539257,0.212,0.117,11,C3,,,,,,,,,,
0.00859611,0.487273712,0.303,0.186,11,Rabac1,,,,,,,,,,
0.004204736,0.485387377,0.232,0.166,11,Maff,,,,,,,,,,
0.005520897,0.484543176,0.182,0.116,11,Sdhc,,,,,,,,,,
9.28E-11,0.484481704,0.263,0.089,11,Serpina1e,,,,,,,,,,
0.008138395,0.482209959,0.152,0.094,11,Snrpf,,,,,,,,,,
0.008527238,0.481425582,0.182,0.121,11,Ndufb3,,,,,,,,,,
0.001439598,0.481150554,0.182,0.111,11,Aplp2,,,,,,,,,,
0.000841796,0.479732273,0.192,0.11,11,Txn2,,,,,,,,,,
0.0037324,0.477655859,0.152,0.07,11,S100a16,,,,,,,,,,
1.45E-06,0.475888183,0.293,0.12,11,Gsta3,,,,,,,,,,
0.001492643,0.471701956,0.152,0.085,11,Tma7,,,,,,,,,,
0.006132362,0.4690478,0.283,0.172,11,Rab14,,,,,,,,,,
0.001034139,0.467048514,0.465,0.326,11,Atp5c1,,,,,,,,,,
0.00519734,0.464801278,0.323,0.233,11,Minos1,,,,,,,,,,
0.005325529,0.464252033,0.232,0.146,11,Rrbp1,,,,,,,,,,
0.004426566,0.460259422,0.232,0.166,11,Cops9,,,,,,,,,,
0.002711456,0.456691618,0.374,0.264,11,Tmem50a,,,,,,,,,,
0.005677093,0.444977316,0.192,0.087,11,Paip2,,,,,,,,,,
0.003731947,0.444849656,0.535,0.399,11,Tmsb10,,,,,,,,,,
0.006674191,0.444330729,0.172,0.121,11,Banf1,,,,,,,,,,
0.002290336,0.443808635,0.384,0.272,11,Rbm39,,,,,,,,,,
0.000207138,0.441214003,0.343,0.262,11,Atp5j2,,,,,,,,,,
1.13E-21,0.438608736,0.667,0.242,11,Fabp1,,,,,,,,,,
0.005121795,0.43809272,0.152,0.077,11,Fgg,,,,,,,,,,
0.000165638,0.42567507,0.465,0.347,11,Atp5a1,,,,,,,,,,
2.31E-05,0.425356753,0.717,0.584,11,Rpl14,,,,,,,,,,
0.000473302,0.425333198,0.333,0.193,11,Serpina1b,,,,,,,,,,
0.000287824,0.423529798,0.333,0.271,11,Ube2b,,,,,,,,,,
0.001061407,0.422254756,0.202,0.094,11,Ddt,,,,,,,,,,
0.003621583,0.419892808,0.535,0.358,11,Tagln2,,,,,,,,,,
0.004593792,0.416611792,0.202,0.105,11,Qdpr,,,,,,,,,,
0.001257234,0.414875732,0.515,0.424,11,mt-Nd5,,,,,,,,,,
0.000394701,0.41444094,0.323,0.222,11,Cox5b,,,,,,,,,,
0.000180709,0.41202785,0.364,0.235,11,S100a10,,,,,,,,,,
8.29E-15,0.407832581,0.374,0.132,11,Chchd10,,,,,,,,,,
0.000860281,0.40468753,0.242,0.178,11,Tbca,,,,,,,,,,
1.80E-53,1.991020348,0.392,0.004,12,Fcmr,,B cell_Fcmr high,,,,,,,,
1.23E-50,1.914405377,0.402,0.007,12,Cd79a,,,,,,,,,,
2.81E-54,1.897662723,0.742,0.161,12,Ighm,,,,,,,,,,
4.35E-28,1.669260874,0.351,0.023,12,Gm8369,,,,,,,,,,
6.77E-35,1.664673895,0.299,0.006,12,Ms4a1,,,,,,,,,,
1.05E-19,1.640030909,0.299,0.031,12,Iglc1,,,,,,,,,,
5.85E-23,1.562097838,0.381,0.042,12,Ly6d,,,,,,,,,,
4.40E-32,1.514277165,0.258,0.003,12,Ebf1,,,,,,,,,,
9.79E-21,1.459851447,0.206,0.007,12,Ighd,,,,,,,,,,
1.30E-19,1.433252989,0.258,0.021,12,Cd79b,,,,,,,,,,
9.47E-22,1.387856739,0.371,0.043,12,Iglc2,,,,,,,,,,
2.84E-26,1.359181509,0.526,0.093,12,Ccr7,,,,,,,,,,
1.53E-24,1.335637025,0.237,0.008,12,Cd19,,,,,,,,,,
5.63E-16,1.254883925,0.247,0.022,12,Hvcn1,,,,,,,,,,
2.72E-12,1.238576132,0.216,0.034,12,H2-DMb2,,,,,,,,,,
6.87E-18,1.181844657,0.361,0.063,12,Satb1,,,,,,,,,,
1.06E-13,1.102424833,0.165,0.009,12,Pou2af1,,,,,,,,,,
8.80E-09,1.096790121,0.206,0.042,12,Scd1,,,,,,,,,,
3.20E-10,1.041832823,0.268,0.106,12,Nfkbid,,,,,,,,,,
3.26E-36,0.994969051,0.979,0.691,12,Igkc,,,,,,,,,,
6.15E-12,0.972259637,0.165,0.011,12,Snn,,,,,,,,,,
6.09E-06,0.922462047,0.175,0.047,12,Ptprcap,,,,,,,,,,
2.43E-08,0.89926098,0.206,0.036,12,H2-Ob,,,,,,,,,,
8.68E-07,0.889974033,0.237,0.063,12,Foxp1,,,,,,,,,,
5.84E-11,0.86193079,0.206,0.029,12,Iglc3,,,,,,,,,,
7.65E-08,0.84618138,0.309,0.114,12,Dusp2,,,,,,,,,,
2.81E-05,0.813846192,0.155,0.036,12,Cd69,,,,,,,,,,
3.97E-12,0.780141672,0.186,0.024,12,Mzb1,,,,,,,,,,
0.000170147,0.77711287,0.155,0.039,12,Ms4a4c,,,,,,,,,,
6.98E-06,0.758983954,0.289,0.112,12,Fam107b,,,,,,,,,,
0.000122764,0.730127604,0.247,0.11,12,Nol7,,,,,,,,,,
3.13E-05,0.722112432,0.227,0.07,12,Cd37,,,,,,,,,,
2.59E-05,0.714480502,0.196,0.053,12,Napsa,,,,,,,,,,
6.02E-05,0.688395758,0.155,0.037,12,4930523C07Rik,,,,,,,,,,
0.000142068,0.687613011,0.227,0.111,12,Gm9794,,,,,,,,,,
1.77E-07,0.685336935,0.557,0.352,12,Plac8,,,,,,,,,,
1.60E-07,0.654580629,0.649,0.409,12,Sub1,,,,,,,,,,
0.000247767,0.641158179,0.33,0.151,12,Ets1,,,,,,,,,,
1.34E-12,0.639823891,0.784,0.586,12,Rps7,,,,,,,,,,
2.26E-05,0.638073641,0.443,0.233,12,Gm15427,,,,,,,,,,
4.02E-09,0.631740825,0.691,0.471,12,Rps10,,,,,,,,,,
0.001024858,0.620415525,0.268,0.141,12,Wdr26,,,,,,,,,,
0.000148809,0.61655656,0.392,0.225,12,Coro1a,,,,,,,,,,
0.000263841,0.604061911,0.371,0.21,12,Ncl,,,,,,,,,,
0.000457861,0.591929712,0.155,0.056,12,Kras,,,,,,,,,,
0.001655228,0.586769785,0.278,0.138,12,Gltscr2,,,,,,,,,,
4.23E-05,0.576392888,0.351,0.249,12,Gm9843,,,,,,,,,,
3.09E-14,0.567650173,0.948,0.801,12,Rps27,,,,,,,,,,
3.59E-05,0.56506369,0.495,0.317,12,Serbp1,,,,,,,,,,
1.42E-06,0.560827246,0.629,0.419,12,Rpl12,,,,,,,,,,
9.08E-05,0.55564499,0.505,0.294,12,Rpl10a,,,,,,,,,,
2.02E-05,0.550917893,0.433,0.286,12,Npm1,,,,,,,,,,
0.008519036,0.548079535,0.165,0.065,12,Ptp4a3,,,,,,,,,,
0.000167933,0.53219984,0.474,0.294,12,Rpl35,,,,,,,,,,
0.002002027,0.526057984,0.371,0.235,12,H3f3a,,,,,,,,,,
0.009787896,0.52441528,0.268,0.165,12,Ran,,,,,,,,,,
0.00044272,0.51893179,0.361,0.241,12,Serp1,,,,,,,,,,
1.36E-07,0.518385517,0.784,0.595,12,Rpl34,,,,,,,,,,
5.27E-09,0.514688272,0.701,0.565,12,Rpl9,,,,,,,,,,
5.06E-12,0.506974704,0.979,0.844,12,Rps24,,,,,,,,,,
0.002498766,0.506775881,0.34,0.194,12,Hnrnpdl,,,,,,,,,,
0.00187384,0.503652468,0.165,0.09,12,Rpl13a,,,,,,,,,,
0.002015769,0.498150751,0.155,0.084,12,Ncor1,,,,,,,,,,
6.70E-08,0.49322058,0.835,0.634,12,Rps20,,,,,,,,,,
0.006902965,0.49197382,0.268,0.192,12,Nr4a1,,,,,,,,,,
2.30E-07,0.489783219,0.814,0.631,12,Rpl30,,,,,,,,,,
4.20E-10,0.481866813,0.907,0.801,12,Rps15a,,,,,,,,,,
3.01E-08,0.476803558,0.763,0.65,12,Rps15,,,,,,,,,,
1.04E-11,0.473305242,0.948,0.853,12,Rpl13,,,,,,,,,,
4.28E-07,0.472953906,0.711,0.584,12,Rpl37a,,,,,,,,,,
2.32E-06,0.470655269,0.784,0.613,12,Rpl23,,,,,,,,,,
0.002861811,0.470493223,0.639,0.459,12,Igha,,,,,,,,,,
4.10E-05,0.462120333,0.67,0.474,12,Rps18,,,,,,,,,,
0.000625035,0.450832859,0.175,0.081,12,Gpcpd1,,,,,,,,,,
0.000243467,0.450302668,0.598,0.446,12,Rpl27a,,,,,,,,,,
5.72E-10,0.448072149,0.969,0.884,12,Rpl32,,,,,,,,,,
0.00016035,0.439323244,0.557,0.441,12,Rpl22,,,,,,,,,,
1.28E-05,0.439298164,0.794,0.649,12,Rpsa,,,,,,,,,,
0.000103231,0.436965615,0.722,0.561,12,Rps4x,,,,,,,,,,
1.90E-19,0.436936863,1,0.904,12,Cd74,,,,,,,,,,
0.000172561,0.426765867,0.608,0.497,12,Rps16,,,,,,,,,,
0.00014379,0.418437187,0.649,0.534,12,Rpl17,,,,,,,,,,
0.001324759,0.418228899,0.546,0.43,12,Rack1,,,,,,,,,,
0.005593688,0.409976195,0.299,0.248,12,Elob,,,,,,,,,,
0.000243563,0.407174094,0.66,0.464,12,Rpl6,,,,,,,,,,
2.03E-06,0.406125368,0.794,0.716,12,Rps3a1,,,,,,,,,,
1.53E-05,0.405928075,0.814,0.714,12,Rps26,,,,,,,,,,
1.23E-06,0.402607216,0.866,0.779,12,Rpl26,,,,,,,,,,
2.96E-130,3.081924825,0.889,0.018,13,Siglech,,Dendritic cell_Siglech high,,,,,,,,
1.98E-82,2.62543773,0.644,0.014,13,Ccr9,,,,,,,,,,
8.67E-59,2.355441699,0.656,0.037,13,Ly6d,,,,,,,,,,
1.46E-66,2.341592434,0.522,0.008,13,Klk1,,,,,,,,,,
1.60E-47,2.014017978,0.411,0.008,13,Cox6a2,,,,,,,,,,
8.62E-30,1.703263937,0.611,0.111,13,Ly6c2,,,,,,,,,,
2.78E-27,1.627912201,0.467,0.069,13,Tspan13,,,,,,,,,,
2.08E-28,1.610245664,0.289,0.008,13,Spib,,,,,,,,,,
1.26E-26,1.543132827,0.367,0.025,13,Sell,,,,,,,,,,
2.87E-24,1.464898284,0.344,0.024,13,Rnase6,,,,,,,,,,
1.84E-33,1.443682875,0.767,0.219,13,Lgals1,,,,,,,,,,
5.33E-31,1.421225048,0.722,0.213,13,Irf8,,,,,,,,,,
2.09E-36,1.354462452,0.789,0.308,13,Bst2,,,,,,,,,,
1.95E-34,1.349324582,0.844,0.347,13,Plac8,,,,,,,,,,
