p_val,avg_diff,pct.1,pct.2,cluster,gene,,Cell Type,,,,,,,,,
8.85E-40,1.917703928,0.375,0.004,19,Cd3d,,,,,,,,,,,
2.04E-26,1.886685798,0.389,0.022,19,Rac2,,,,,,,,,,,
5.12E-40,1.845471281,0.847,0.183,19,Tmsb10,,,,,,,,,,,
1.08E-26,1.842403785,0.458,0.043,19,H2-Q7,,,,,,,,,,,
1.57E-14,1.783806033,0.25,0.019,19,Ly6c2,,,,,,,,,,,
6.45E-26,1.775124753,0.292,0.006,19,Thy1,,,,,,,,,,,
1.46E-22,1.748465294,0.389,0.043,19,Ifngr1,,,,,,,,,,,
2.37E-12,1.717256548,0.264,0.037,19,Ctla2a,,,,,,,,,,,
1.02E-21,1.706950935,0.403,0.034,19,Coro1a,,,,,,,,,,,
1.02E-20,1.696624447,0.222,0.004,19,Trbc1,,,,,,,,,,,
3.85E-13,1.696287147,0.292,0.031,19,Rgs1,,,,,,,,,,,
1.65E-26,1.695783347,0.278,0.005,19,Cd3g,,,,,,,,,,,
8.73E-16,1.654430351,0.431,0.074,19,Cd52,,,,,,,,,,,
3.30E-17,1.58336728,0.181,0.003,19,Icos,,,,,,,,,,,
7.43E-15,1.549868525,0.319,0.035,19,Cd53,,,,,,,,,,,
2.68E-24,1.548221245,0.236,0.003,19,Ctsw,,,,,,,,,,,
3.64E-13,1.539218054,0.389,0.097,19,Rgs2,,,,,,,,,,,
5.26E-27,1.538202291,0.236,0.002,19,Sh2d2a,,,,,,,,,,,
9.71E-22,1.498498522,0.194,0.002,19,Cd28,,,,,,,,,,,
1.16E-38,1.473707194,1,0.498,19,Tmsb4x,,,,,,,,,,,
1.40E-13,1.466970891,0.222,0.02,19,Dgat1,,,,,,,,,,,
1.82E-23,1.438631453,0.236,0.003,19,Ptprcap,,,,,,,,,,,
6.21E-13,1.435654629,0.278,0.03,19,Gimap6,,,,,,,,,,,
1.41E-19,1.434010567,0.597,0.127,19,Srgn,,,,,,,,,,,
7.83E-15,1.418358055,0.153,0.003,19,Lat,,,,,,,,,,,
8.29E-14,1.39554629,0.25,0.02,19,Stk17b,,,,,,,,,,,
7.47E-13,1.3936782,0.306,0.039,19,H2-Q6,,,,,,,,,,,
1.72E-20,1.381128546,0.222,0.003,19,Lck,,,,,,,,,,,
2.18E-11,1.366457638,0.208,0.014,19,S100a4,,,,,,,,,,,
2.21E-11,1.362157433,0.306,0.084,19,Emb,,,,,,,,,,,
2.54E-16,1.361785127,0.278,0.017,19,Il2rg,,,,,,,,,,,
3.25E-12,1.329184848,0.306,0.045,19,Ptpn18,,,,,,,,,,,
2.61E-11,1.282661775,0.292,0.048,19,Crem,,,,,,,,,,,
5.69E-18,1.269632476,0.181,0.002,19,Ltb,,,,,,,,,,,
1.53E-10,1.256033489,0.208,0.02,19,Gimap4,,,,,,,,,,,
1.40E-13,1.255834224,0.194,0.008,19,Hcst,,,,,,,,,,,
3.72E-14,1.24387035,0.417,0.154,19,Saraf,,,,,,,,,,,
6.91E-19,1.226872825,0.778,0.328,19,H2-K1,,,,,,,,,,,
9.66E-19,1.220614266,0.625,0.291,19,Sub1,,,,,,,,,,,
2.40E-11,1.213491194,0.167,0.008,19,Selplg,,,,,,,,,,,
1.15E-08,1.209865341,0.347,0.127,19,Lgals1,,,,,,,,,,,
4.16E-11,1.198926747,0.417,0.1,19,Crip1,,,,,,,,,,,
2.93E-08,1.180073108,0.181,0.034,19,Leprotl1,,,,,,,,,,,
8.21E-12,1.166407854,0.153,0.005,19,Skap1,,,,,,,,,,,
2.04E-08,1.14163262,0.264,0.046,19,Laptm5,,,,,,,,,,,
2.84E-28,1.133715806,0.972,0.471,19,B2m,,,,,,,,,,,
9.56E-09,1.132340143,0.208,0.027,19,Arhgdib,,,,,,,,,,,
1.53E-36,1.122561727,0.958,0.697,19,Rps15a,,,,,,,,,,,
8.11E-10,1.105272508,0.181,0.012,19,Fyb,,,,,,,,,,,
1.37E-07,1.097214331,0.194,0.045,19,Rora,,,,,,,,,,,
3.91E-10,1.091077684,0.167,0.009,19,Gimap5,,,,,,,,,,,
8.99E-10,1.086340435,0.222,0.023,19,Vps37b,,,,,,,,,,,
2.86E-14,1.075219679,0.542,0.269,19,Rpl12,,,,,,,,,,,
4.28E-10,1.062397696,0.153,0.007,19,Ccr2,,,,,,,,,,,
1.50E-09,1.052246222,0.181,0.013,19,Ptprc,,,,,,,,,,,
5.96E-20,1.027450878,0.792,0.509,19,Rps16,,,,,,,,,,,
6.79E-07,1.026862963,0.181,0.026,19,Hmgb2,,,,,,,,,,,
3.28E-09,1.020117847,0.153,0.015,19,Rab8b,,,,,,,,,,,
1.71E-21,1.017734153,0.847,0.551,19,Rpsa,,,,,,,,,,,
1.81E-28,1.000988364,0.972,0.795,19,Rps27,,,,,,,,,,,
4.16E-09,0.99228499,0.472,0.182,19,H2-D1,,,,,,,,,,,
6.26E-06,0.988313298,0.208,0.057,19,Tpm4,,,,,,,,,,,
9.68E-15,0.986165794,0.153,0.002,19,Cd2,,,,,,,,,,,
4.51E-06,0.974886879,0.25,0.058,19,Psmb8,,,,,,,,,,,
3.82E-07,0.965214241,0.236,0.124,19,Odc1,,,,,,,,,,,
8.59E-07,0.94791631,0.194,0.032,19,Lcp1,,,,,,,,,,,
1.28E-05,0.94404488,0.167,0.057,19,Anp32e,,,,,,,,,,,
2.74E-07,0.934592303,0.403,0.171,19,Pfn1,,,,,,,,,,,
3.59E-05,0.922869817,0.236,0.062,19,Btg1,,,,,,,,,,,
3.57E-08,0.922591424,0.167,0.015,19,Dusp2,,,,,,,,,,,
2.59E-07,0.915371052,0.153,0.013,19,Rnf138,,,,,,,,,,,
5.54E-06,0.915088714,0.167,0.043,19,Hn1,,,,,,,,,,,
1.73E-05,0.907760017,0.181,0.037,19,Emp3,,,,,,,,,,,
8.33E-05,0.899818678,0.153,0.031,19,Gmfg,,,,,,,,,,,
9.94E-05,0.898586601,0.25,0.086,19,2410006H16Rik,,,,,,,,,,,
0.000817289,0.892163246,0.194,0.094,19,Hist1h1c,,,,,,,,,,,
0.00021657,0.887392433,0.181,0.051,19,Gna13,,,,,,,,,,,
3.00E-06,0.884228872,0.347,0.172,19,Snrpg,,,,,,,,,,,
3.21E-08,0.866492112,0.514,0.284,19,Cnbp,,,,,,,,,,,
3.34E-05,0.864423772,0.167,0.03,19,Lsp1,,,,,,,,,,,
0.000107201,0.859985438,0.194,0.071,19,Taf1d,,,,,,,,,,,
1.50E-14,0.852145447,0.722,0.499,19,Rpl19,,,,,,,,,,,
0.00036799,0.840378107,0.167,0.04,19,Tspan13,,,,,,,,,,,
0.003462255,0.837310793,0.486,0.316,19,Dnajb1,,,,,,,,,,,
0.000549052,0.837141088,0.153,0.045,19,Gm10275,,,,,,,,,,,
6.51E-14,0.827662022,0.792,0.58,19,Rps23,,,,,,,,,,,
0.000126177,0.824983717,0.264,0.099,19,Cdk2ap2,,,,,,,,,,,
5.47E-11,0.82115403,0.681,0.428,19,Rps18,,,,,,,,,,,
0.00058712,0.81979601,0.222,0.097,19,Bex3,,,,,,,,,,,
7.25E-18,0.817804755,0.861,0.681,19,Rplp0,,,,,,,,,,,
3.29E-15,0.809239121,0.833,0.62,19,Rps3,,,,,,,,,,,
3.99E-14,0.809161033,0.764,0.538,19,Rpl4,,,,,,,,,,,
0.000463054,0.807203537,0.25,0.102,19,Ywhah,,,,,,,,,,,
2.20E-07,0.805486499,0.444,0.223,19,Rps6,,,,,,,,,,,
1.58E-21,0.804496238,0.972,0.813,19,Rps29,,,,,,,,,,,
3.06E-14,0.785517798,0.833,0.617,19,Rps11,,,,,,,,,,,
1.91E-13,0.78519844,0.875,0.556,19,Rps7,,,,,,,,,,,
1.14E-05,0.783441069,0.361,0.223,19,Pabpc1,,,,,,,,,,,
8.79E-05,0.775373717,0.347,0.152,19,Arpc5,,,,,,,,,,,
6.19E-11,0.774826901,0.667,0.445,19,Rpl23a,,,,,,,,,,,
1.46E-05,0.772579404,0.444,0.245,19,Arpc3,,,,,,,,,,,
6.46E-14,0.767951982,0.889,0.653,19,Rps24,,,,,,,,,,,
0.000146297,0.764618387,0.278,0.112,19,Supt4a,,,,,,,,,,,
0.000723658,0.76394468,0.222,0.089,19,Lypla2,,,,,,,,,,,
1.10E-11,0.763915155,0.806,0.577,19,Rpl30,,,,,,,,,,,
0.000548545,0.763252874,0.167,0.041,19,Ppp1r12a,,,,,,,,,,,
7.61E-12,0.758980278,0.847,0.565,19,Rps13,,,,,,,,,,,
9.47E-13,0.755657114,0.778,0.592,19,Fau,,,,,,,,,,,
0.000558665,0.755364594,0.278,0.139,19,Klf6,,,,,,,,,,,
4.08E-17,0.754998631,0.972,0.771,19,Rpl18a,,,,,,,,,,,
0.000805889,0.752580038,0.181,0.052,19,Zyx,,,,,,,,,,,
0.000469706,0.751738348,0.264,0.093,19,Anxa2,,,,,,,,,,,
0.000819108,0.747910558,0.25,0.117,19,Gm4149,,,,,,,,,,,
2.00E-05,0.744134423,0.194,0.053,19,Fxyd5,,,,,,,,,,,
0.000121405,0.743670621,0.25,0.114,19,Shisa5,,,,,,,,,,,
1.83E-13,0.741887569,0.792,0.623,19,Rplp2,,,,,,,,,,,
8.45E-07,0.739639708,0.556,0.342,19,Arpc2,,,,,,,,,,,
1.08E-06,0.736000433,0.528,0.312,19,Rack1,,,,,,,,,,,
3.43E-08,0.731814457,0.694,0.445,19,Rpl36a,,,,,,,,,,,
2.42E-05,0.729628801,0.347,0.201,19,Eif3f,,,,,,,,,,,
3.90E-08,0.729621826,0.514,0.366,19,Rpl15,,,,,,,,,,,
2.47E-15,0.729121523,0.875,0.689,19,Rps26,,,,,,,,,,,
2.05E-09,0.72594116,0.681,0.476,19,Rps20,,,,,,,,,,,
8.28E-15,0.723253678,0.931,0.748,19,Rps14,,,,,,,,,,,
1.16E-07,0.721795501,0.764,0.461,19,Actb,,,,,,,,,,,
2.06E-10,0.720204294,0.764,0.56,19,Rpl34,,,,,,,,,,,
0.000158583,0.718660887,0.264,0.123,19,Hmgb1,,,,,,,,,,,
7.27E-09,0.715736224,0.694,0.503,19,Cfl1,,,,,,,,,,,
0.001174879,0.714445893,0.25,0.102,19,Gm15427,,,,,,,,,,,
4.73E-13,0.714022279,0.833,0.674,19,Rps3a1,,,,,,,,,,,
0.000132355,0.710068789,0.472,0.241,19,Sh3bgrl3,,,,,,,,,,,
0.003136448,0.70693931,0.236,0.095,19,Cd47,,,,,,,,,,,
0.003586408,0.705132478,0.153,0.051,19,Qars,,,,,,,,,,,
1.89E-09,0.701402488,0.681,0.513,19,Rpl39,,,,,,,,,,,
6.43E-16,0.697147547,0.917,0.844,19,Rplp1,,,,,,,,,,,
0.007917879,0.687776179,0.167,0.067,19,Anp32b,,,,,,,,,,,
0.00070386,0.687357537,0.403,0.212,19,Slc3a2,,,,,,,,,,,
0.001141095,0.682777371,0.306,0.147,19,Arpc1b,,,,,,,,,,,
0.000215285,0.681990139,0.403,0.228,19,Rpl24,,,,,,,,,,,
0.000110869,0.680321744,0.375,0.199,19,Capzb,,,,,,,,,,,
8.14E-09,0.679020906,0.75,0.548,19,Rps15,,,,,,,,,,,
0.001477454,0.678541342,0.208,0.066,19,Snrpa1,,,,,,,,,,,
1.85E-14,0.676660961,0.861,0.794,19,Rpl13,,,,,,,,,,,
0.006674448,0.676599023,0.222,0.096,19,Atp1b3,,,,,,,,,,,
0.000536208,0.672717069,0.194,0.124,19,Hnrnpdl,,,,,,,,,,,
0.004907583,0.665274799,0.194,0.139,19,Junb,,,,,,,,,,,
2.89E-06,0.664720218,0.569,0.376,19,Rpl5,,,,,,,,,,,
1.96E-08,0.663446496,0.667,0.47,19,Rpl17,,,,,,,,,,,
0.00370712,0.660827157,0.167,0.058,19,Tbrg1,,,,,,,,,,,
0.005696009,0.659422,0.167,0.067,19,Snrpf,,,,,,,,,,,
8.47E-06,0.658789636,0.5,0.338,19,Rpl29,,,,,,,,,,,
0.006109644,0.657697977,0.167,0.055,19,Selenoh,,,,,,,,,,,
0.009320005,0.651676705,0.167,0.079,19,Rps16-ps2,,,,,,,,,,,
2.15E-07,0.649374435,0.625,0.448,19,Rpl22,,,,,,,,,,,
5.71E-06,0.646549767,0.472,0.326,19,Rpl10a,,,,,,,,,,,
2.21E-13,0.645554662,0.944,0.765,19,Rpl32,,,,,,,,,,,
4.03E-08,0.642969384,0.708,0.529,19,Rps5,,,,,,,,,,,
0.007135222,0.642843539,0.181,0.08,19,Eif3d,,,,,,,,,,,
0.002632405,0.640305965,0.222,0.147,19,H2afz,,,,,,,,,,,
6.18E-08,0.639687627,0.708,0.517,19,Rpl18,,,,,,,,,,,
0.0072949,0.638859091,0.25,0.116,19,Vbp1,,,,,,,,,,,
5.16E-09,0.635201953,0.875,0.666,19,Rpl37,,,,,,,,,,,
1.01E-09,0.634057264,0.806,0.643,19,Rpl23,,,,,,,,,,,
0.006669148,0.626784618,0.222,0.093,19,Smap1,,,,,,,,,,,
9.84E-10,0.62671806,0.833,0.67,19,Rpl37a,,,,,,,,,,,
0.004106553,0.622521339,0.292,0.172,19,Uba52,,,,,,,,,,,
0.001246162,0.619759288,0.153,0.056,19,Serpinb9,,,,,,,,,,,
0.001933507,0.617305818,0.333,0.179,19,Prkar1a,,,,,,,,,,,
0.001987316,0.613195675,0.222,0.086,19,Tpm3,,,,,,,,,,,
1.25E-06,0.611614215,0.625,0.496,19,Rps12,,,,,,,,,,,
0.001288934,0.607671607,0.375,0.235,19,Ppp1ca,,,,,,,,,,,
0.003696708,0.601869657,0.167,0.075,19,Top1,,,,,,,,,,,
0.00051216,0.600670267,0.472,0.26,19,Rpl22l1,,,,,,,,,,,
0.00175311,0.5987578,0.292,0.189,19,Tma7,,,,,,,,,,,
2.53E-05,0.598589527,0.556,0.371,19,Rps10,,,,,,,,,,,
4.26E-09,0.586901714,0.889,0.704,19,Tpt1,,,,,,,,,,,
1.80E-05,0.585131183,0.667,0.481,19,Rps4x,,,,,,,,,,,
0.008014709,0.584847991,0.167,0.057,19,Plac8,,,,,,,,,,,
6.91E-06,0.570423676,0.556,0.433,19,Rpl27a,,,,,,,,,,,
0.0010893,0.569655923,0.514,0.329,19,Eef1b2,,,,,,,,,,,
1.67E-09,0.563428169,0.875,0.753,19,Rpl26,,,,,,,,,,,
1.20E-05,0.563034353,0.569,0.406,19,Rpl27,,,,,,,,,,,
4.58E-06,0.560521885,0.319,0.113,19,S100a6,,,,,,,,,,,
4.64E-05,0.559195291,0.75,0.609,19,H3f3b,,,,,,,,,,,
1.13E-09,0.558891476,0.958,0.737,19,Rps9,,,,,,,,,,,
0.003777479,0.555689156,0.25,0.148,19,Clk1,,,,,,,,,,,
1.84E-05,0.551573096,0.681,0.533,19,Hsp90ab1,,,,,,,,,,,
5.02E-07,0.540708604,0.806,0.628,19,Rpl8,,,,,,,,,,,
0.001207275,0.536834493,0.208,0.12,19,Srsf7,,,,,,,,,,,
9.00E-06,0.535322715,0.764,0.556,19,Rpl38,,,,,,,,,,,
0.007829698,0.532016132,0.375,0.238,19,Npm1,,,,,,,,,,,
0.000903698,0.529636298,0.514,0.388,19,Ptma,,,,,,,,,,,
0.003116824,0.528601791,0.333,0.236,19,Tagln2,,,,,,,,,,,
0.008530222,0.528046321,0.236,0.136,19,Sap18,,,,,,,,,,,
5.09E-06,0.524104041,0.569,0.488,19,Ppia,,,,,,,,,,,
1.30E-05,0.517476098,0.778,0.631,19,Rps19,,,,,,,,,,,
0.007961042,0.51338701,0.417,0.268,19,Serbp1,,,,,,,,,,,
0.001539036,0.511099675,0.542,0.359,19,Map1lc3b,,,,,,,,,,,
9.71E-07,0.50839128,0.792,0.668,19,Rps21,,,,,,,,,,,
0.001753015,0.506760931,0.306,0.236,19,Npc2,,,,,,,,,,,
0.00076674,0.506632179,0.583,0.452,19,Rpl35,,,,,,,,,,,
4.86E-05,0.504056418,0.708,0.551,19,Rpl3,,,,,,,,,,,
4.95E-05,0.495585597,0.347,0.26,19,Eef1g,,,,,,,,,,,
2.63E-05,0.495426525,0.778,0.64,19,Rps27a,,,,,,,,,,,
1.16E-06,0.492064857,0.833,0.723,19,Rps2,,,,,,,,,,,
0.000373412,0.48881285,0.667,0.517,19,Rps8,,,,,,,,,,,
0.001856333,0.4855133,0.389,0.304,19,S100a10,,,,,,,,,,,
9.87E-08,0.485167584,0.958,0.866,19,Rpl41,,,,,,,,,,,
1.31E-08,0.481550508,0.875,0.735,19,Rpl11,,,,,,,,,,,
0.001298948,0.474488972,0.667,0.457,19,Ddx5,,,,,,,,,,,
0.001603263,0.473708484,0.625,0.464,19,Rpl9,,,,,,,,,,,
7.36E-05,0.467515441,0.764,0.621,19,Rpl14,,,,,,,,,,,
6.21E-05,0.45421713,0.75,0.633,19,Rpl7,,,,,,,,,,,
0.000504123,0.45127067,0.514,0.391,19,Eef2,,,,,,,,,,,
0.008173233,0.437213868,0.208,0.112,19,Hsph1,,,,,,,,,,,
0.005295856,0.436818041,0.583,0.413,19,Naca,,,,,,,,,,,
0.005856986,0.425917763,0.625,0.496,19,Rpl6,,,,,,,,,,,
0.000247836,0.414802502,0.833,0.749,19,Hspa8,,,,,,,,,,,
0.000998366,0.414680874,0.722,0.62,19,Eef1a1,,,,,,,,,,,
0.00035334,0.404527748,0.931,0.858,19,Ubb,,,,,,,,,,,
1.44E-125,3.753163756,0.968,0.141,20,Lyz2,,Macrophage_Lyz2 high,,,,,,,,,
1.05E-69,2.866108231,0.79,0.049,20,Plac8,,,,,,,,,,,
9.71E-41,2.568662451,0.565,0.024,20,Ccl6,,,,,,,,,,,
1.46E-32,2.515306442,0.452,0.016,20,Ly6c2,,,,,,,,,,,
7.56E-57,2.468900439,0.887,0.082,20,Tyrobp,,,,,,,,,,,
1.52E-52,2.436203165,0.871,0.124,20,Srgn,,,,,,,,,,,
6.30E-54,2.242618471,0.919,0.211,20,Ifitm3,,,,,,,,,,,
1.76E-39,2.226203437,0.613,0.031,20,Cd53,,,,,,,,,,,
2.16E-29,2.120469978,0.452,0.026,20,Alox5ap,,,,,,,,,,,
3.78E-32,2.118454484,0.387,0.007,20,Slc16a3,,,,,,,,,,,
3.54E-26,2.115189257,0.484,0.043,20,Ifi27l2a,,,,,,,,,,,
1.61E-29,2.111716037,0.419,0.018,20,Thbs1,,,,,,,,,,,
5.88E-44,2.110401233,0.806,0.071,20,Ctss,,,,,,,,,,,
1.97E-37,2.089855925,0.419,0.005,20,Clec4e,,,,,,,,,,,
1.82E-42,2.074032529,0.823,0.086,20,Fcer1g,,,,,,,,,,,
6.15E-30,2.067009114,0.419,0.012,20,S100a4,,,,,,,,,,,
7.84E-28,2.043446177,0.242,0.001,20,Chil3,,,,,,,,,,,
1.15E-27,2.038218775,0.581,0.053,20,Il1b,,,,,,,,,,,
1.53E-21,2.033570887,0.613,0.224,20,Hmox1,,,,,,,,,,,
4.21E-41,2.031844596,0.855,0.22,20,Lgals3,,,,,,,,,,,
2.38E-23,1.966191611,0.435,0.034,20,Coro1a,,,,,,,,,,,
2.53E-27,1.937862578,0.403,0.015,20,Cd44,,,,,,,,,,,
3.10E-22,1.920928469,0.339,0.015,20,Ccl9,,,,,,,,,,,
5.99E-32,1.919337753,0.774,0.186,20,Tmsb10,,,,,,,,,,,
5.03E-25,1.896533352,0.306,0.006,20,Clec4d,,,,,,,,,,,
1.52E-23,1.895519309,0.419,0.025,20,Lilrb4a,,,,,,,,,,,
1.12E-08,1.890239757,0.226,0.027,20,Cxcl2,,,,,,,,,,,
2.78E-24,1.881087239,0.435,0.026,20,Cybb,,,,,,,,,,,
5.09E-26,1.868025826,0.5,0.043,20,Cytip,,,,,,,,,,,
4.04E-09,1.864535687,0.161,0.011,20,Slpi,,,,,,,,,,,
2.11E-27,1.858844477,0.629,0.072,20,Cd52,,,,,,,,,,,
7.45E-21,1.851615348,0.355,0.019,20,Tgfbi,,,,,,,,,,,
7.49E-20,1.839042499,0.355,0.018,20,Lilr4b,,,,,,,,,,,
2.78E-21,1.830526661,0.452,0.059,20,Btg1,,,,,,,,,,,
6.85E-23,1.799394791,0.484,0.05,20,Fxyd5,,,,,,,,,,,
1.04E-23,1.795072224,0.371,0.014,20,Ms4a6c,,,,,,,,,,,
5.95E-56,1.792435849,1,0.499,20,Tmsb4x,,,,,,,,,,,
3.57E-15,1.784889388,0.274,0.016,20,Clec7a,,,,,,,,,,,
8.18E-22,1.782300824,0.339,0.012,20,Cd14,,,,,,,,,,,
3.92E-17,1.751626837,0.5,0.1,20,Crip1,,,,,,,,,,,
2.94E-21,1.733576215,0.403,0.027,20,Cd68,,,,,,,,,,,
1.66E-20,1.708654037,0.452,0.041,20,Vim,,,,,,,,,,,
5.36E-21,1.700987926,0.468,0.082,20,Plin2,,,,,,,,,,,
4.14E-20,1.699798462,0.452,0.065,20,Card19,,,,,,,,,,,
5.48E-48,1.65473948,0.806,0.412,20,Ctsb,,,,,,,,,,,
1.95E-11,1.605729217,0.177,0.011,20,Glipr1,,,,,,,,,,,
6.02E-14,1.592158425,0.387,0.05,20,Cd83,,,,,,,,,,,
3.73E-21,1.581871724,0.613,0.143,20,Arpc1b,,,,,,,,,,,
2.88E-21,1.579489933,0.274,0.006,20,Csf2rb,,,,,,,,,,,
8.49E-34,1.569801395,0.823,0.344,20,Psap,,,,,,,,,,,
2.27E-17,1.55107135,0.226,0.007,20,Emilin2,,,,,,,,,,,
8.70E-15,1.539955079,0.323,0.031,20,Rhog,,,,,,,,,,,
9.18E-14,1.493430679,0.371,0.045,20,Laptm5,,,,,,,,,,,
2.70E-12,1.492741601,0.226,0.017,20,Pla2g7,,,,,,,,,,,
6.97E-40,1.4889038,1,0.472,20,B2m,,,,,,,,,,,
2.98E-15,1.481661727,0.21,0.006,20,Apobec1,,,,,,,,,,,
7.08E-17,1.480158764,0.21,0.003,20,Gda,,,,,,,,,,,
2.40E-14,1.47023498,0.484,0.089,20,Cdkn1a,,,,,,,,,,,
2.21E-15,1.463445893,0.258,0.012,20,Slfn2,,,,,,,,,,,
3.17E-23,1.454523745,0.71,0.231,20,Npc2,,,,,,,,,,,
1.66E-12,1.45071288,0.194,0.007,20,Ms4a4c,,,,,,,,,,,
7.29E-10,1.44892199,0.306,0.046,20,Wfdc17,,,,,,,,,,,
5.66E-12,1.438513672,0.435,0.118,20,Litaf,,,,,,,,,,,
1.06E-13,1.423471154,0.21,0.007,20,Bin2,,,,,,,,,,,
3.31E-09,1.423339629,0.194,0.025,20,Cd36,,,,,,,,,,,
1.53E-19,1.418340873,0.516,0.181,20,Ninj1,,,,,,,,,,,
1.06E-12,1.412125732,0.258,0.019,20,Gngt2,,,,,,,,,,,
1.08E-11,1.408560872,0.29,0.036,20,Emp3,,,,,,,,,,,
3.16E-10,1.400116611,0.226,0.023,20,Lst1,,,,,,,,,,,
2.29E-15,1.395197501,0.177,0.002,20,Clec4n,,,,,,,,,,,
7.34E-11,1.383330109,0.226,0.018,20,Plek,,,,,,,,,,,
4.57E-11,1.378313423,0.339,0.049,20,Pim1,,,,,,,,,,,
7.34E-09,1.372082773,0.516,0.197,20,H2-Aa,,,,,,,,,,,
7.76E-12,1.357676897,0.161,0.004,20,Fcgr1,,,,,,,,,,,
7.45E-10,1.34773897,0.258,0.052,20,Atp2b1,,,,,,,,,,,
3.60E-12,1.345196999,0.29,0.026,20,Spi1,,,,,,,,,,,
1.72E-06,1.337521636,0.21,0.033,20,Rgs1,,,,,,,,,,,
2.44E-14,1.32933297,0.452,0.091,20,Anxa2,,,,,,,,,,,
3.85E-15,1.326602027,0.226,0.007,20,Clec4a3,,,,,,,,,,,
2.04E-12,1.31609739,0.258,0.02,20,Mpeg1,,,,,,,,,,,
1.35E-09,1.293241185,0.226,0.022,20,Hilpda,,,,,,,,,,,
5.50E-09,1.286748933,0.194,0.017,20,Cd86,,,,,,,,,,,
2.83E-08,1.284706357,0.177,0.028,20,Cmtm7,,,,,,,,,,,
5.90E-11,1.284078957,0.21,0.012,20,Ms4a6b,,,,,,,,,,,
2.28E-09,1.282755392,0.242,0.027,20,Arhgdib,,,,,,,,,,,
2.31E-08,1.274450924,0.194,0.019,20,Il2rg,,,,,,,,,,,
5.11E-11,1.272204297,0.258,0.022,20,Plbd1,,,,,,,,,,,
2.65E-10,1.254136891,0.194,0.011,20,Lmnb1,,,,,,,,,,,
3.08E-11,1.251644731,0.29,0.038,20,Csf2ra,,,,,,,,,,,
1.34E-15,1.231090439,0.581,0.243,20,Arpc3,,,,,,,,,,,
3.03E-15,1.22733936,0.161,0.002,20,F10,,,,,,,,,,,
9.78E-08,1.225641602,0.226,0.031,20,Gmfg,,,,,,,,,,,
1.14E-08,1.222228734,0.306,0.064,20,Ctsc,,,,,,,,,,,
3.89E-08,1.218490926,0.226,0.033,20,Ptpn1,,,,,,,,,,,
3.92E-09,1.216955352,0.177,0.011,20,Fcgr3,,,,,,,,,,,
4.39E-20,1.214174182,0.839,0.313,20,Ly6e,,,,,,,,,,,
1.09E-18,1.208293098,0.5,0.313,20,Sat1,,,,,,,,,,,
3.52E-08,1.206970598,0.274,0.057,20,Tpm4,,,,,,,,,,,
2.65E-12,1.20004051,0.581,0.181,20,H2-D1,,,,,,,,,,,
4.01E-09,1.189554753,0.306,0.09,20,Gm2a,,,,,,,,,,,
3.18E-13,1.176191646,0.177,0.004,20,Ifitm6,,,,,,,,,,,
4.95E-10,1.174439035,0.194,0.011,20,Irf5,,,,,,,,,,,
1.72E-10,1.168921636,0.419,0.153,20,Ifitm2,,,,,,,,,,,
3.70E-24,1.168842276,0.952,0.658,20,Calm1,,,,,,,,,,,
5.05E-12,1.160982177,0.726,0.372,20,Cd74,,,,,,,,,,,
1.48E-07,1.160680425,0.177,0.022,20,Stk17b,,,,,,,,,,,
1.93E-11,1.147173524,0.177,0.011,20,Bcl2l11,,,,,,,,,,,
1.18E-06,1.14340678,0.242,0.051,20,H2-DMa,,,,,,,,,,,
7.92E-07,1.117803137,0.355,0.098,20,Rgs2,,,,,,,,,,,
1.19E-11,1.108606856,0.516,0.201,20,Eif4a1,,,,,,,,,,,
1.77E-06,1.103959147,0.21,0.052,20,Rilpl2,,,,,,,,,,,
4.54E-15,1.10292257,0.694,0.34,20,Arpc2,,,,,,,,,,,
1.35E-08,1.100049793,0.355,0.111,20,Sdcbp,,,,,,,,,,,
1.03E-12,1.095197176,0.161,0.003,20,Igsf6,,,,,,,,,,,
8.74E-08,1.093458196,0.371,0.127,20,Lgmn,,,,,,,,,,,
6.77E-08,1.091194984,0.29,0.088,20,Rap1a,,,,,,,,,,,
7.58E-09,1.090367927,0.645,0.297,20,H2-Ab1,,,,,,,,,,,
1.32E-14,1.089660489,0.79,0.329,20,H2-K1,,,,,,,,,,,
1.14E-06,1.087653972,0.226,0.052,20,Tgm2,,,,,,,,,,,
2.03E-05,1.078380048,0.468,0.211,20,H2-Eb1,,,,,,,,,,,
3.41E-11,1.077536051,0.177,0.009,20,Ncf2,,,,,,,,,,,
4.57E-07,1.068068837,0.194,0.029,20,Sgpl1,,,,,,,,,,,
0.001494373,1.064507617,0.161,0.04,20,Ccl3,,,,,,,,,,,
9.30E-08,1.045225937,0.177,0.015,20,Plaur,,,,,,,,,,,
9.76E-09,1.041779615,0.21,0.023,20,Efhd2,,,,,,,,,,,
8.02E-08,1.029525274,0.258,0.045,20,Ifngr1,,,,,,,,,,,
3.70E-07,1.026655041,0.161,0.013,20,Trim25,,,,,,,,,,,
4.89E-05,1.024834907,0.161,0.029,20,Fabp5,,,,,,,,,,,
8.44E-08,1.024198669,0.387,0.152,20,Arpc5,,,,,,,,,,,
4.15E-05,1.023214661,0.177,0.047,20,Ptpn18,,,,,,,,,,,
1.25E-05,1.022777634,0.21,0.051,20,Zyx,,,,,,,,,,,
