p_val,avg_diff,pct.1,pct.2,cluster,gene,,Cell Type,,,,,,
1.00E-06,0.490778184,0.3,0.006,10,Slc16a1,,,,,,,,
1.17E-11,0.49068722,0.6,0.069,10,Gm3531,,,,,,,,
2.51E-06,0.489831067,0.7,0.192,10,Npm3,,,,,,,,
2.51E-15,0.489336793,0.7,0.071,10,Paics,,,,,,,,
1.59E-08,0.488899736,0.5,0.069,10,Exosc8,,,,,,,,
1.84E-11,0.488782251,0.6,0.104,10,Timm17b,,,,,,,,
0.000242781,0.488539071,0.8,0.281,10,Usmg5,,,,,,,,
8.22E-10,0.488440059,0.5,0.048,10,Mia2,,,,,,,,
2.25E-06,0.488367408,0.3,0.013,10,Pelo,,,,,,,,
7.47E-15,0.488181941,0.8,0.12,10,Rnaseh2c,,,,,,,,
3.70E-10,0.487043015,0.5,0.053,10,Adsl,,,,,,,,
5.51E-10,0.485927879,0.6,0.082,10,Polr2k,,,,,,,,
4.74E-08,0.484107701,0.3,0.001,10,Ccdc68,,,,,,,,
8.72E-10,0.483944057,0.6,0.091,10,Ndufs5,,,,,,,,
8.42E-07,0.483561451,0.4,0.033,10,Usp1,,,,,,,,
3.12E-14,0.483549377,0.9,0.279,10,Atp6v0e,,,,,,,,
4.38E-14,0.483377296,0.5,0.018,10,Pradc1,,,,,,,,
1.55E-16,0.483213879,0.7,0.044,10,Pnp,,,,,,,,
7.74E-12,0.482761768,0.5,0.038,10,Gm9892,,,,,,,,
5.12E-07,0.482345761,0.3,0.034,10,Atg4b,,,,,,,,
1.26E-09,0.481964469,0.4,0.001,10,Gm5593,,,,,,,,
1.55E-13,0.479813433,0.6,0.051,10,Timm10,,,,,,,,
1.06E-08,0.478949219,0.5,0.064,10,Dazap1,,,,,,,,
3.01E-13,0.478553569,0.6,0.038,10,Gm10146,,,,,,,,
3.60E-06,0.478268842,0.3,0.009,10,Chaf1b,,,,,,,,
9.10E-07,0.477946424,0.3,0.007,10,Dkkl1,,,,,,,,
6.07E-13,0.477944601,0.5,0.026,10,Blmh,,,,,,,,
9.87E-05,0.47754789,0.6,0.223,10,Trmt112,,,,,,,,
1.19E-08,0.477509648,0.4,0.013,10,Gid4,,,,,,,,
2.11E-11,0.477296636,0.5,0.019,10,Gm10232,,,,,,,,
4.66E-14,0.476863151,0.7,0.082,10,Psmb7,,,,,,,,
6.65E-05,0.47606842,0.7,0.217,10,Snrpf,,,,,,,,
7.78E-11,0.474708492,0.4,0.017,10,Ahcy,,,,,,,,
1.59E-06,0.474197777,0.3,0.009,10,Opa3,,,,,,,,
2.78E-17,0.474031323,0.8,0.124,10,Fkbp8,,,,,,,,
1.36E-10,0.473950786,0.4,0.004,10,Lyrm4,,,,,,,,
3.12E-09,0.473471297,0.9,0.226,10,Snx3,,,,,,,,
1.05E-10,0.473436906,0.6,0.065,10,Mrpl13,,,,,,,,
2.79E-05,0.47316582,0.3,0.069,10,Bfar,,,,,,,,
2.03E-07,0.471995462,0.4,0.035,10,Naa20,,,,,,,,
7.34E-10,0.471393119,0.4,0.019,10,Tbp,,,,,,,,
3.75E-11,0.471221691,0.5,0.053,10,Hspa4,,,,,,,,
3.82E-11,0.470509148,0.8,0.17,10,Ndufb10,,,,,,,,
3.76E-05,0.470458185,0.3,0.01,10,Kif20a,,,,,,,,
2.84E-12,0.47029725,0.6,0.069,10,Pin1,,,,,,,,
1.19E-12,0.468288902,0.5,0.043,10,Ddx21,,,,,,,,
2.81E-14,0.468190065,0.6,0.044,10,Nubp2,,,,,,,,
0.000100877,0.468083073,0.5,0.116,10,Mrpl57,,,,,,,,
3.53E-15,0.467650933,0.6,0.044,10,Gid8,,,,,,,,
1.35E-10,0.467340873,0.5,0.096,10,Gm13680,,,,,,,,
7.05E-12,0.46699336,0.7,0.126,10,Llph,,,,,,,,
1.07E-11,0.466892802,0.7,0.101,10,Dnajc9,,,,,,,,
8.80E-17,0.465972761,0.6,0.023,10,Bcl7c,,,,,,,,
0.000169175,0.465900432,0.3,0.015,10,Knstrn,,,,,,,,
1.45E-07,0.465784711,0.3,0.003,10,Gtse1,,,,,,,,
1.10E-06,0.465775682,0.4,0.023,10,Asf1b,,,,,,,,
2.22E-10,0.465208181,0.4,0.001,10,Tspan8,,,,,,,,
0.003484282,0.464643698,0.9,0.515,10,Slc25a5,,,,,,,,
0.001581518,0.464551128,0.2,0.005,10,Sapcd2,,,,,,,,
0.000334745,0.464466452,0.2,0.057,10,Zfand5,,,,,,,,
5.31E-15,0.464289505,0.7,0.091,10,Polr2f,,,,,,,,
6.39E-07,0.464136243,0.7,0.174,10,Cct8,,,,,,,,
1.23E-12,0.463914292,0.5,0.035,10,Noc4l,,,,,,,,
5.36E-14,0.463771809,0.6,0.041,10,Mrpl10,,,,,,,,
1.76E-10,0.463272595,0.5,0.027,10,Arl6ip6,,,,,,,,
1.58E-07,0.463062466,0.4,0.065,10,Mob4,,,,,,,,
4.13E-05,0.462150586,0.4,0.107,10,Polr2g,,,,,,,,
3.75E-12,0.461655722,0.6,0.067,10,Sumo2,,,,,,,,
5.45E-13,0.460681165,0.5,0.053,10,E2f4,,,,,,,,
6.90E-12,0.459815454,0.5,0.078,10,Nubp1,,,,,,,,
4.27E-10,0.458840826,0.5,0.051,10,Polr3k,,,,,,,,
1.67E-12,0.45877261,0.7,0.102,10,Snrnp70,,,,,,,,
2.29E-12,0.457450923,0.4,0.002,10,Epdr1,,,,,,,,
0.001148242,0.457324419,0.2,0.007,10,D3Ertd751e,,,,,,,,
7.47E-14,0.457182649,0.5,0.015,10,Mapk9,,,,,,,,
2.96E-14,0.456912804,0.4,0.006,10,Serinc5,,,,,,,,
9.83E-07,0.456802587,0.3,0.062,10,Bcl10,,,,,,,,
8.07E-09,0.456260496,0.6,0.14,10,Pole4,,,,,,,,
1.07E-09,0.455258678,0.4,0.034,10,Comtd1,,,,,,,,
2.65E-06,0.454735619,0.3,0.015,10,Dhrs4,,,,,,,,
1.61E-09,0.454483707,0.4,0.037,10,Mybbp1a,,,,,,,,
5.86E-22,0.453609685,0.7,0.038,10,Prpf31,,,,,,,,
1.88E-20,0.452750062,0.7,0.047,10,Rpp25l,,,,,,,,
1.65E-05,0.452503953,0.6,0.162,10,Uqcrfs1,,,,,,,,
1.54E-09,0.452408262,0.6,0.103,10,Psma4,,,,,,,,
2.67E-11,0.451247839,0.6,0.061,10,Leprot,,,,,,,,
9.11E-06,0.450891095,0.3,0.02,10,RP24-547N4.5,,,,,,,,
6.01E-14,0.449266914,0.5,0.024,10,Abcf2,,,,,,,,
4.30E-17,0.449265892,0.6,0.036,10,Pfdn4,,,,,,,,
1.20E-11,0.448992254,0.7,0.11,10,Ywhae,,,,,,,,
1.89E-08,0.44761434,0.4,0.022,10,Prim1,,,,,,,,
3.27E-10,0.446785615,0.3,0.001,10,Usp46,,,,,,,,
9.21E-08,0.446672596,0.4,0.023,10,Gm13493,,,,,,,,
0.007722193,0.44584368,0.2,0.016,10,Plscr3,,,,,,,,
0.00732682,0.445106856,0.2,0.009,10,Alg14,,,,,,,,
1.60E-20,0.444804165,0.8,0.076,10,Bag1,,,,,,,,
2.01E-12,0.444227567,0.7,0.102,10,Rbbp4,,,,,,,,
2.19E-08,0.443934377,0.5,0.093,10,Napa,,,,,,,,
5.39E-09,0.443823024,0.5,0.054,10,Tpd52l2,,,,,,,,
0.000244351,0.443578416,0.2,0.001,10,Alas2,,,,,,,,
1.48E-05,0.443546392,0.3,0.012,10,Gm14017,,,,,,,,
1.24E-17,0.443490198,0.7,0.056,10,Fh1,,,,,,,,
6.80E-06,0.443062427,0.3,0.018,10,Tubb2a,,,,,,,,
2.35E-07,0.442165493,0.4,0.038,10,Prkab1,,,,,,,,
4.83E-08,0.442078405,0.3,0.002,10,Hmmr,,,,,,,,
4.11E-16,0.4419807,0.8,0.123,10,Eif6,,,,,,,,
1.50E-09,0.441923707,0.8,0.199,10,Ndufa1,,,,,,,,
0.000408497,0.441467027,0.2,0.007,10,Lancl2,,,,,,,,
8.00E-13,0.441442101,0.5,0.03,10,Casp6,,,,,,,,
7.34E-09,0.441251291,0.5,0.064,10,Emd,,,,,,,,
1.14E-12,0.440870979,0.6,0.084,10,Gm11539,,,,,,,,
3.86E-12,0.440174977,0.8,0.136,10,Rexo2,,,,,,,,
3.58E-10,0.439385409,0.8,0.214,10,Pcbp1,,,,,,,,
0.000610782,0.43912697,0.8,0.301,10,Uqcrb,,,,,,,,
0.0002104,0.438696852,0.2,0.002,10,Cd59a,,,,,,,,
3.14E-09,0.438548368,0.8,0.185,10,Ddx39b,,,,,,,,
6.91E-12,0.438280008,0.7,0.099,10,Sdhc,,,,,,,,
7.32E-11,0.43821351,0.4,0.002,10,Mtr,,,,,,,,
1.03E-10,0.438119361,0.5,0.047,10,Stt3a,,,,,,,,
4.21E-09,0.438077221,0.4,0.021,10,Chchd4,,,,,,,,
1.23E-05,0.43781363,0.3,0.039,10,Ebpl,,,,,,,,
1.81E-10,0.437543387,0.3,0.011,10,Nme4,,,,,,,,
4.72E-08,0.437031765,0.4,0.027,10,Rps2-ps10,,,,,,,,
0.001029632,0.436846908,0.2,0.068,10,Pigp,,,,,,,,
1.41E-07,0.436775132,0.3,0.003,10,Itga5,,,,,,,,
2.23E-17,0.436663189,0.6,0.036,10,Nudt9,,,,,,,,
1.31E-12,0.436459285,0.5,0.045,10,Mospd3,,,,,,,,
1.26E-12,0.435116964,0.7,0.101,10,Trp53,,,,,,,,
3.63E-11,0.435071891,0.4,0.023,10,Ppp2r3c,,,,,,,,
4.27E-07,0.435031024,0.4,0.043,10,Chchd7,,,,,,,,
2.66E-07,0.434517444,0.4,0.086,10,Atp1a1,,,,,,,,
1.24E-07,0.433612719,0.3,0.014,10,Fam213a,,,,,,,,
1.18E-05,0.433581771,0.3,0.04,10,Usp14,,,,,,,,
3.85E-09,0.432902099,0.4,0.024,10,Tmem183a,,,,,,,,
5.41E-05,0.432684261,0.8,0.281,10,Serbp1,,,,,,,,
1.17E-11,0.432548795,0.5,0.04,10,Sec22b,,,,,,,,
4.59E-09,0.431319406,0.3,0.001,10,Spire1,,,,,,,,
2.58E-09,0.430981667,0.4,0.021,10,Coq7,,,,,,,,
5.27E-09,0.430751194,0.8,0.183,10,Psmb2,,,,,,,,
5.34E-08,0.430675313,0.5,0.058,10,Gm11273,,,,,,,,
5.26E-14,0.430656666,0.6,0.055,10,Arl1,,,,,,,,
2.35E-08,0.430047109,0.8,0.214,10,Gm15500,,,,,,,,
1.63E-13,0.429775144,0.7,0.093,10,Eif2s1,,,,,,,,
1.61E-06,0.429536599,0.3,0.019,10,Zfp672,,,,,,,,
1.11E-06,0.429173568,0.3,0.073,10,Dguok,,,,,,,,
2.61E-08,0.42863178,0.7,0.147,10,Psmb5,,,,,,,,
4.65E-05,0.42777111,0.3,0.023,10,Ccdc34,,,,,,,,
0.000128241,0.427719066,0.2,0.003,10,B930036N10Rik,,,,,,,,
5.24E-13,0.427379967,0.6,0.061,10,Snx1,,,,,,,,
2.66E-07,0.427185775,0.4,0.016,10,Top2a,,,,,,,,
2.28E-06,0.426979947,0.3,0.009,10,Pik3r2,,,,,,,,
1.14E-10,0.425630582,0.4,0.013,10,Mecr,,,,,,,,
7.87E-09,0.425096811,0.5,0.078,10,Pfdn6,,,,,,,,
8.72E-07,0.424987592,0.2,0.011,10,Tnk2,,,,,,,,
1.59E-10,0.424863738,0.4,0.024,10,Gm14567,,,,,,,,
5.48E-06,0.423666004,0.3,0.076,10,Tap2,,,,,,,,
8.27E-07,0.423523628,0.3,0.014,10,Fam216a,,,,,,,,
0.000581873,0.423218265,0.2,0.005,10,Prelid2,,,,,,,,
2.03E-09,0.422553864,0.6,0.137,10,Rpl35a-ps2,,,,,,,,
1.16E-11,0.422118771,0.4,0.02,10,Umps,,,,,,,,
3.29E-10,0.420670915,0.5,0.049,10,Ruvbl2,,,,,,,,
8.29E-07,0.42049157,0.3,0.011,10,Nanp,,,,,,,,
0.000207887,0.41983185,0.2,0.01,10,Gm14048,,,,,,,,
1.70E-13,0.419807022,0.6,0.101,10,Uqcc3,,,,,,,,
1.76E-06,0.41930145,0.3,0.016,10,Coq6,,,,,,,,
8.47E-11,0.418457899,0.4,0.004,10,Slc43a1,,,,,,,,
0.004672446,0.417604463,0.4,0.109,10,Snrpc,,,,,,,,
1.05E-08,0.417452398,0.3,0.07,10,Cd3e,,,,,,,,
7.01E-08,0.417304409,0.3,0.014,10,Ybx3,,,,,,,,
8.82E-11,0.417006039,0.6,0.083,10,Tkt,,,,,,,,
4.53E-09,0.416890082,0.4,0.026,10,Wdr12,,,,,,,,
0.009397752,0.416643894,1,0.817,10,Rplp0,,,,,,,,
1.41E-15,0.416385008,0.7,0.066,10,Cisd1,,,,,,,,
5.25E-10,0.415982505,0.4,0.008,10,Shcbp1,,,,,,,,
4.48E-13,0.415061994,0.7,0.11,10,Sec13,,,,,,,,
8.84E-07,0.414208769,0.7,0.198,10,Psma3,,,,,,,,
2.58E-14,0.414147411,0.5,0.028,10,Tango2,,,,,,,,
1.61E-07,0.4140209,0.3,0.016,10,Sgpp1,,,,,,,,
8.95E-07,0.413264386,0.4,0.047,10,Emc7,,,,,,,,
2.42E-11,0.413204529,0.4,0.013,10,Fam210b,,,,,,,,
0.000100669,0.412924123,0.2,0.006,10,Slc10a7,,,,,,,,
1.82E-05,0.412790116,0.3,0.01,10,Cdc45,,,,,,,,
1.03E-17,0.411123629,0.6,0.027,10,Vkorc1,,,,,,,,
0.000118265,0.410785218,0.2,0.004,10,Mtfp1,,,,,,,,
1.65E-06,0.410637,0.2,0.006,10,Fam212a,,,,,,,,
2.29E-07,0.410547839,0.4,0.038,10,Rnaseh2a,,,,,,,,
3.09E-07,0.410013182,0.4,0.04,10,Morf4l2,,,,,,,,
2.40E-13,0.409949192,0.6,0.046,10,Gm5921,,,,,,,,
1.05E-08,0.409811778,0.5,0.083,10,Mrpl12,,,,,,,,
0.000336753,0.409230641,0.2,0.006,10,Scrn3,,,,,,,,
1.24E-08,0.407228071,0.3,0.002,10,Steap3,,,,,,,,
5.17E-05,0.406806448,0.5,0.137,10,Polr2e,,,,,,,,
3.58E-10,0.406455044,0.4,0.012,10,Pitrm1,,,,,,,,
5.02E-08,0.403828511,0.3,0.003,10,Pus7,,,,,,,,
1.27E-05,0.403350335,0.2,0.001,10,Vangl1,,,,,,,,
4.38E-07,0.402208751,0.3,0.016,10,Aig1,,,,,,,,
2.09E-09,0.40180677,0.5,0.079,10,Cers2,,,,,,,,
1.06E-09,0.400270892,0.3,0.004,10,Net1,,,,,,,,
0.003646151,0.400127965,0.9,0.438,10,Gas5,,,,,,,,
8.52E-69,5.014311151,1,0.13,11,Ngp,,Neutrophil,,,,,,
1.01E-53,4.643007151,1,0.167,11,Camp,,,,,,,,
6.42E-30,4.550769592,1,0.194,11,S100a9,,,,,,,,
6.36E-29,4.39061462,1,0.241,11,S100a8,,,,,,,,
2.04E-34,4.247211282,1,0.088,11,Lcn2,,,,,,,,
2.70E-26,4.226343387,1,0.038,11,Ltf,,,,,,,,
6.68E-27,3.99440042,1,0.082,11,Chil3,,,,,,,,
6.80E-23,3.760270843,1,0.036,11,Wfdc21,,,,,,,,
3.51E-17,3.569125767,1,0.036,11,Anxa1,,,,,,,,
5.04E-10,2.928236899,0.5,0.009,11,Fcnb,,,,,,,,
6.27E-15,2.814159344,1,0.019,11,I830127L07Rik,,,,,,,,
1.47E-12,2.750992596,1,0.264,11,Lyz2,,,,,,,,
1.43E-13,2.476686534,0.875,0.006,11,Cd177,,,,,,,,
5.98E-12,2.463021417,1,0.147,11,Hmgn2,,,,,,,,
8.02E-05,2.367192958,0.5,0.027,11,Mmp8,,,,,,,,
7.37E-08,2.335427579,0.5,0.006,11,Ly6g,,,,,,,,
0.000456565,2.251007382,0.25,0.01,11,Elane,,,,,,,,
1.73E-08,2.213111902,0.75,0.017,11,Lrg1,,,,,,,,
5.17E-08,2.194366308,0.875,0.099,11,Pglyrp1,,,,,,,,
6.87E-11,2.184515098,1,0.049,11,Hp,,,,,,,,
6.03E-07,2.15539281,0.75,0.052,11,Ifitm6,,,,,,,,
2.22E-09,2.139324072,1,0.201,11,Prdx5,,,,,,,,
0.003603443,2.094115407,0.375,0.114,11,Retnlg,,,,,,,,
1.20E-11,2.082755843,0.875,0.016,11,Cd63,,,,,,,,
4.07E-09,2.037348425,0.625,0.004,11,Cebpe,,,,,,,,
4.74E-07,1.925922828,0.75,0.033,11,Adpgk,,,,,,,,
7.63E-10,1.890092014,0.75,0.013,11,Itgam,,,,,,,,
2.32E-12,1.870706492,0.875,0.015,11,Dstn,,,,,,,,
0.004643749,1.805065029,0.375,0.019,11,Mmp9,,,,,,,,
9.05E-05,1.786935091,0.75,0.1,11,Lta4h,,,,,,,,
4.51E-08,1.75793744,0.625,0.015,11,Pygl,,,,,,,,
5.28E-06,1.731581739,0.5,0.01,11,Ltb4r1,,,,,,,,
1.43E-05,1.653609743,0.625,0.036,11,Glrx,,,,,,,,
4.19E-08,1.640743569,0.625,0.011,11,Chil1,,,,,,,,
5.91E-11,1.635173571,0.625,0.007,11,C3,,,,,,,,
7.84E-09,1.625384548,0.5,0.003,11,C5ar1,,,,,,,,
1.61E-06,1.621434385,0.5,0.006,11,Sqrdl,,,,,,,,
5.90E-08,1.553108649,0.625,0.014,11,Clec4a2,,,,,,,,
1.08E-06,1.549660332,0.75,0.08,11,Alox5ap,,,,,,,,
0.00546263,1.547774915,0.625,0.14,11,Gpi1,,,,,,,,
1.43E-08,1.527824209,0.75,0.03,11,Mgst1,,,,,,,,
4.57E-05,1.506410366,0.875,0.13,11,Aldh2,,,,,,,,
1.39E-06,1.501241247,0.5,0.015,11,Rab3d,,,,,,,,
1.07E-05,1.479239294,0.5,0.013,11,Ckap4,,,,,,,,
2.76E-06,1.46815295,0.375,0.002,11,AA467197,,,,,,,,
1.83E-11,1.458522724,0.625,0.002,11,Orm1,,,,,,,,
6.82E-08,1.45777004,1,0.135,11,Cybb,,,,,,,,
2.29E-05,1.456017199,1,0.333,11,S100a11,,,,,,,,
2.40E-08,1.45251841,0.5,0.009,11,Hdc,,,,,,,,
4.53E-10,1.445603884,0.5,0,11,Itgb2l,,,,,,,,
1.10E-06,1.444747821,0.875,0.112,11,Anxa2,,,,,,,,
0.001375483,1.404045723,0.75,0.134,11,Hmgb2,,,,,,,,
4.56E-06,1.403130119,0.75,0.065,11,Lmo4,,,,,,,,
6.12E-08,1.389515844,0.625,0.019,11,Cpne3,,,,,,,,
0.003780018,1.380533953,0.5,0.05,11,Rflnb,,,,,,,,
8.79E-07,1.362339677,0.625,0.037,11,Myo1f,,,,,,,,
0.000943785,1.350840394,0.5,0.038,11,Pclaf,,,,,,,,
0.006064228,1.348292627,0.375,0.022,11,Rrm2,,,,,,,,
1.39E-05,1.347134387,0.375,0.006,11,Mrgpra2b,,,,,,,,
0.000395335,1.345818882,0.375,0.011,11,Rnf144a,,,,,,,,
1.96E-09,1.344879001,0.5,0.002,11,Dgat2,,,,,,,,
5.03E-08,1.33626458,0.625,0.026,11,Mcemp1,,,,,,,,
0.002539616,1.324935227,0.625,0.135,11,1810037I17Rik,,,,,,,,
0.000271846,1.31721756,0.5,0.028,11,Msra,,,,,,,,
0.003437395,1.303116273,0.5,0.065,11,Pgd,,,,,,,,
1.24E-06,1.294374866,0.625,0.024,11,G6pdx,,,,,,,,
1.84E-06,1.287915121,0.5,0.023,11,Igsf6,,,,,,,,
3.79E-06,1.282758401,0.375,0.001,11,Olfml2b,,,,,,,,
0.000846949,1.266771763,0.375,0.02,11,Cd300lf,,,,,,,,
2.23E-05,1.260569842,0.375,0.008,11,Lilr4b,,,,,,,,
0.002708391,1.259886127,0.25,0.003,11,B230208H11Rik,,,,,,,,
6.52E-05,1.259199835,0.5,0.028,11,Mapkapk3,,,,,,,,
4.53E-06,1.250727095,0.75,0.072,11,Sypl,,,,,,,,
0.00051586,1.236725122,0.625,0.077,11,Lgals3,,,,,,,,
0.00120989,1.235486612,0.375,0.018,11,G0s2,,,,,,,,
0.000658737,1.221986497,0.375,0.012,11,Rasgrp4,,,,,,,,
6.93E-08,1.214857563,0.375,0.004,11,Anxa3,,,,,,,,
0.005200469,1.213580009,0.375,0.028,11,Slc12a6,,,,,,,,
0.003311726,1.211886184,0.25,0.007,11,Padi4,,,,,,,,
8.59E-05,1.206045354,0.375,0.025,11,Cdk1,,,,,,,,
0.001123812,1.205803458,0.625,0.101,11,Tuba4a,,,,,,,,
2.92E-10,1.184559631,0.625,0.014,11,Ceacam1,,,,,,,,
5.23E-06,1.179100308,0.375,0.001,11,Nxn,,,,,,,,
0.009957032,1.170206373,0.25,0.009,11,Msrb2,,,,,,,,
3.36E-08,1.165682448,0.375,0.001,11,Tnfsf13b,,,,,,,,
0.000177024,1.162224443,0.375,0.01,11,Mocs1,,,,,,,,
4.13E-05,1.16216702,0.625,0.058,11,Znhit1,,,,,,,,
9.04E-05,1.154495832,0.75,0.115,11,Ccnd3,,,,,,,,
1.29E-06,1.14717364,0.375,0.005,11,B430306N03Rik,,,,,,,,
5.65E-06,1.146128293,0.625,0.054,11,Rnf10,,,,,,,,
1.36E-05,1.14419962,0.625,0.057,11,Pnkp,,,,,,,,
0.000684693,1.141530484,0.375,0.012,11,Dgat1,,,,,,,,
0.000111411,1.138546556,0.5,0.021,11,Tfdp1,,,,,,,,
0.007316577,1.129886642,0.5,0.071,11,Grina,,,,,,,,
0.000255292,1.11620385,0.375,0.024,11,Gm12854,,,,,,,,
0.001054319,1.098272554,0.375,0.018,11,Aurkb,,,,,,,,
0.000330899,1.094380118,0.625,0.143,11,Spi1,,,,,,,,
0.002014837,1.08687717,0.375,0.023,11,Mapk3,,,,,,,,
0.000204333,1.074411736,0.375,0.012,11,Cdca7,,,,,,,,
0.000253994,1.073464007,0.625,0.098,11,1110008F13Rik,,,,,,,,
2.92E-05,1.069481366,0.625,0.06,11,Tmed3,,,,,,,,
6.25E-07,1.065452592,0.75,0.079,11,Frg1,,,,,,,,
0.000386596,1.059868678,0.75,0.142,11,Rhog,,,,,,,,
4.38E-06,1.057472623,0.375,0.01,11,F630028O10Rik,,,,,,,,
0.001337511,1.056497815,0.375,0.03,11,Ptpre,,,,,,,,
2.39E-06,1.054007958,0.375,0.001,11,Stk39,,,,,,,,
4.51E-12,1.044100603,0.375,0.001,11,Cd63-ps,,,,,,,,
1.66E-08,1.039071385,0.625,0.032,11,Hacd2,,,,,,,,
0.000365824,1.035253966,0.375,0.017,11,Carhsp1,,,,,,,,
0.000837853,1.034811133,0.375,0.021,11,Eif4e3,,,,,,,,
0.001577391,1.033821789,0.75,0.161,11,Msrb1,,,,,,,,
1.28E-05,1.032660636,0.375,0.008,11,Fmo5,,,,,,,,
3.71E-06,1.023684094,0.375,0.008,11,Pi16,,,,,,,,
0.000693021,1.017858271,0.5,0.06,11,Csf2ra,,,,,,,,
0.000387081,1.017511751,0.375,0.018,11,Plk1,,,,,,,,
7.33E-06,1.015896105,0.5,0.016,11,Pcna-ps2,,,,,,,,
0.000548037,1.013576259,0.25,0.001,11,Gm2308,,,,,,,,
3.41E-07,1.009922955,0.625,0.041,11,Rab6a,,,,,,,,
1.42E-06,0.991914007,0.25,0.009,11,Ier3,,,,,,,,
2.80E-05,0.978927505,0.5,0.056,11,Klf13,,,,,,,,
0.00020655,0.976935324,0.25,0.001,11,Id1,,,,,,,,
2.07E-05,0.976552513,0.5,0.033,11,Gsr,,,,,,,,
0.008941238,0.976003004,0.375,0.059,11,Snx6,,,,,,,,
5.10E-07,0.972102419,0.375,0.003,11,Ms4a3,,,,,,,,
0.000362306,0.971341682,0.25,0.003,11,Tst,,,,,,,,
0.000393696,0.967064199,0.5,0.041,11,Ap1s1,,,,,,,,
5.51E-05,0.948567609,0.25,0.001,11,Rasl11b,,,,,,,,
0.000855339,0.946465327,0.625,0.112,11,Rgs2,,,,,,,,
1.72E-07,0.942773478,0.375,0,11,Lbp,,,,,,,,
7.40E-05,0.941880924,0.375,0.009,11,Uxs1,,,,,,,,
0.000153858,0.941631597,0.375,0.027,11,Plekho2,,,,,,,,
0.00072481,0.940867071,0.375,0.027,11,Taf11,,,,,,,,
1.21E-05,0.939829049,0.375,0.002,11,Gm15452,,,,,,,,
0.000108917,0.937855069,0.375,0.021,11,Ear2,,,,,,,,
0.000281941,0.92354536,0.625,0.101,11,Cdkn2d,,,,,,,,
0.000401993,0.917760533,0.25,0.003,11,Alox5,,,,,,,,
2.57E-06,0.911152451,0.25,0.004,11,Il1r2,,,,,,,,
5.05E-06,0.907562722,0.375,0.007,11,Pfkfb4,,,,,,,,
0.008124132,0.904577422,0.25,0.012,11,Tbc1d8,,,,,,,,
0.001723385,0.904086413,0.25,0.022,11,Nusap1,,,,,,,,
0.000531262,0.90327531,0.25,0.007,11,Slc16a3,,,,,,,,
0.000281075,0.900932742,0.75,0.149,11,Anp32b,,,,,,,,
0.002214256,0.899295903,0.5,0.07,11,Nadk,,,,,,,,
3.13E-06,0.895665516,0.375,0.009,11,Mafg,,,,,,,,
1.01E-06,0.890618352,0.375,0.029,11,Srpk2,,,,,,,,
6.69E-05,0.888892492,0.375,0.019,11,Cebpd,,,,,,,,
0.006157654,0.888830623,0.375,0.039,11,Prkab1,,,,,,,,
3.09E-05,0.885345138,0.875,0.253,11,Taldo1,,,,,,,,
0.005225245,0.88175117,0.625,0.155,11,Itgb2,,,,,,,,
0.006465262,0.880133965,0.625,0.159,11,Serpinb1a,,,,,,,,
2.32E-07,0.877106222,0.625,0.062,11,Lasp1,,,,,,,,
0.008641207,0.876071352,0.25,0.005,11,Ccnf,,,,,,,,
1.21E-06,0.866357272,0.375,0.003,11,Pxylp1,,,,,,,,
3.81E-06,0.864979693,0.5,0.038,11,Gyg,,,,,,,,
0.007144073,0.863068887,0.25,0.011,11,Alas1,,,,,,,,
0.000366601,0.861873649,0.375,0.032,11,Pilra,,,,,,,,
0.000584665,0.861473161,0.875,0.267,11,Eno1,,,,,,,,
0.009177594,0.86123405,0.25,0.012,11,Nfe2,,,,,,,,
4.83E-05,0.860209093,0.5,0.051,11,Sp140,,,,,,,,
2.98E-07,0.853392129,0.375,0.005,11,Mxi1,,,,,,,,
4.54E-06,0.851574434,0.625,0.119,11,Arrb2,,,,,,,,
3.73E-05,0.850657325,0.5,0.043,11,Snx12,,,,,,,,
0.008865121,0.84579673,0.25,0.01,11,Atl2,,,,,,,,
9.84E-05,0.843642192,0.375,0.027,11,Rit1,,,,,,,,
4.49E-05,0.83949744,0.25,0.001,11,Cldn15,,,,,,,,
0.008882485,0.838816721,0.375,0.054,11,Cks2,,,,,,,,
1.38E-06,0.838460489,0.375,0.006,11,Trem3,,,,,,,,
8.63E-06,0.835622282,0.375,0.032,11,Treml2,,,,,,,,
0.000724995,0.835510953,0.375,0.027,11,Flot1,,,,,,,,
0.003452766,0.833484496,0.375,0.035,11,Fzr1,,,,,,,,
9.46E-06,0.832941802,1,0.301,11,mt-Rnr2,,,,,,,,
0.000158515,0.828448715,0.5,0.051,11,BC003965,,,,,,,,
0.004005782,0.815252109,0.375,0.038,11,Hjurp,,,,,,,,
6.83E-05,0.80967219,0.25,0.01,11,Prc1,,,,,,,,
0.001532207,0.80896776,1,0.591,11,Arhgdib,,,,,,,,
0.001821199,0.807422583,0.375,0.029,11,Brd4,,,,,,,,
4.61E-05,0.801281107,0.375,0.032,11,Clec12a,,,,,,,,
0.002613756,0.799333651,0.25,0.012,11,Ccdc125,,,,,,,,
0.000373829,0.792818349,0.25,0.008,11,Hk2,,,,,,,,
0.005655015,0.787942742,0.375,0.052,11,Esyt1,,,,,,,,
9.28E-05,0.783237856,0.5,0.074,11,Ncf1,,,,,,,,
